model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.96508,,10.0,64,28000,12000
rssm,posterior,state,0,1,0.99425,,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99349,,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.79258,,10.0,128,28000,12000
rssm,prior,state,0,1,0.99341,,10.0,640,28000,12000
rssm,enc,state,1,1,0.90737,,10.0,64,27972,11988
rssm,posterior,state,1,1,0.93952,,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.93924,,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.74266,,10.0,128,27972,11988
rssm,prior,state,1,1,0.93912,,10.0,640,27972,11988
rssm,imag1,state,1,1,0.99352,,10.0,640,27972,11988
rssm,enc,state,5,1,0.69516,,10.0,64,27860,11940
rssm,posterior,state,5,1,0.74402,,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.74326,,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.57555,,10.0,128,27860,11940
rssm,prior,state,5,1,0.74347,,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.9935,,10.0,640,27860,11940
rssm,enc,state,20,1,0.51975,,10.0,64,27440,11760
rssm,posterior,state,20,1,0.56484,,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.56423,,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.44576,,10.0,128,27440,11760
rssm,prior,state,20,1,0.56432,,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99308,,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.04111,,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.03174,,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.03368,,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.02287,,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.03476,,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.85078,,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.87366,,1.0,640,28000,12000
rssm,post_deter,regime,0,1,0.83725,,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.45754,,10.0,128,28000,12000
rssm,prior,regime,0,1,0.84247,,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.00874,,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.00393,,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.00446,,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.0072,,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,0.0054,,1000.0,640,28000,12000
