model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.88607,0.64648,10.0,64,28000,12000
rssm,posterior,state,0,1,0.90186,0.83027,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.88858,0.80933,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.46907,0.69554,10.0,128,28000,12000
rssm,prior,state,0,1,0.89157,0.80211,1000.0,640,28000,12000
rssm,enc,state,1,1,0.17934,-0.1498,1000.0,64,27972,11988
rssm,posterior,state,1,1,0.17397,-0.37567,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.17084,-0.4093,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.12536,0.10344,10.0,128,27972,11988
rssm,prior,state,1,1,0.17103,-0.44589,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.89182,0.80026,1000.0,640,27972,11988
rssm,enc,state,5,1,0.09075,-0.25884,1000.0,64,27860,11940
rssm,posterior,state,5,1,0.07282,-0.4996,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.07462,-0.49968,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.06763,0.00386,10.0,128,27860,11940
rssm,prior,state,5,1,0.07279,-0.50508,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.88733,0.80217,1000.0,640,27860,11940
rssm,enc,state,20,1,0.08161,-0.26943,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.05934,-0.52815,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.0606,-0.52381,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.05933,-0.00797,10.0,128,27440,11760
rssm,prior,state,20,1,0.05924,-0.54337,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.88175,0.79477,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.13787,-0.47259,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.54436,-0.09636,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.55341,-0.13358,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.11486,-0.35635,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.51431,-0.12097,1000.0,640,28000,12000
rssm,enc,regime,0,1,-0.03915,0.8886,0.001,64,28000,12000
rssm,posterior,regime,0,1,-0.12241,0.73294,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.14503,0.69061,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,-0.05849,0.128,1000.0,128,28000,12000
rssm,prior,regime,0,1,-0.10041,0.69734,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,-0.17582,-0.12548,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.51857,0.06189,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.52281,-0.01368,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.1038,-0.29316,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.49091,0.08654,1000.0,640,28000,12000
