model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98528,0.99805,0.001,64,28000,12000
rssm,posterior,state,0,1,0.99076,0.99266,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.98034,0.98527,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.54777,0.84283,10.0,128,28000,12000
rssm,prior,state,0,1,0.98419,0.98527,10.0,640,28000,12000
rssm,enc,state,1,1,0.79126,0.88805,10.0,64,27972,11988
rssm,posterior,state,1,1,0.87395,0.90778,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.85946,0.8966,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.48948,0.77035,1.0,128,27972,11988
rssm,prior,state,1,1,0.86966,0.89628,10.0,640,27972,11988
rssm,imag1,state,1,1,0.9842,0.98536,10.0,640,27972,11988
rssm,enc,state,5,1,0.49852,0.69949,10.0,64,27860,11940
rssm,posterior,state,5,1,0.64237,0.67763,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.63184,0.66316,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.33476,0.58751,10.0,128,27860,11940
rssm,prior,state,5,1,0.6474,0.667,10.0,640,27860,11940
rssm,imag5,state,5,1,0.96471,0.967,10.0,640,27860,11940
rssm,enc,state,20,1,0.1123,0.18877,10.0,64,27440,11760
rssm,posterior,state,20,1,0.17157,0.02336,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.16383,0.00448,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.08137,0.14522,10.0,128,27440,11760
rssm,prior,state,20,1,0.16863,0.01322,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.85389,0.89158,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.05202,0.05862,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.08661,-0.17883,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.08451,-0.15106,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.06899,0.04599,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.08548,-0.16971,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.94571,0.99646,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.99065,0.99546,0.001,640,28000,12000
rssm,post_deter,regime,0,1,0.98598,0.99133,0.001,512,28000,12000
rssm,post_stoch,regime,0,1,0.83829,0.97741,0.001,128,28000,12000
rssm,prior,regime,0,1,0.98687,0.9921,0.1,640,28000,12000
rssm,enc,in_regime,0,1,0.22997,0.72795,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.31209,0.73865,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.30433,0.705,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.17516,0.42803,0.001,128,28000,12000
rssm,prior,in_regime,0,1,0.31718,0.63076,10.0,640,28000,12000
