model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.99505,0.99867,0.001,64,28000,12000
rssm,posterior,state,0,1,0.99165,0.99263,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.98141,0.98646,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.78375,0.91081,0.001,128,28000,12000
rssm,prior,state,0,1,0.98291,0.98552,10.0,640,28000,12000
rssm,enc,state,1,1,0.85166,0.89132,0.001,64,27972,11988
rssm,posterior,state,1,1,0.88765,0.88943,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.88262,0.88583,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.72219,0.82394,0.001,128,27972,11988
rssm,prior,state,1,1,0.88475,0.88588,10.0,640,27972,11988
rssm,imag1,state,1,1,0.98292,0.986,10.0,640,27972,11988
rssm,enc,state,5,1,0.61676,0.70513,10.0,64,27860,11940
rssm,posterior,state,5,1,0.71473,0.69583,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.71013,0.69222,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.51472,0.66073,0.001,128,27860,11940
rssm,prior,state,5,1,0.71351,0.68692,10.0,640,27860,11940
rssm,imag5,state,5,1,0.97496,0.976,10.0,640,27860,11940
rssm,enc,state,20,1,0.14958,0.17495,10.0,64,27440,11760
rssm,posterior,state,20,1,0.1841,-0.00514,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.17866,-0.05807,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.11034,0.13356,0.1,128,27440,11760
rssm,prior,state,20,1,0.18116,0.00678,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.95093,0.95702,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.0314,-0.00357,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.02813,-0.37298,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.02762,-0.35239,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.02487,-0.03382,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.02854,-0.36369,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.93617,0.99656,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.9785,0.991,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.95826,0.975,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.65617,0.93116,10.0,128,28000,12000
rssm,prior,regime,0,1,0.96258,0.97747,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.20743,0.8276,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.29701,0.76282,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.27566,0.76011,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.17915,0.68104,0.001,128,28000,12000
rssm,prior,in_regime,0,1,0.29063,0.73683,10.0,640,28000,12000
