model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.84212,0.83592,10.0,64,28000,12000
rssm,posterior,state,0,1,0.85138,0.81996,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.83433,0.79178,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.36266,0.70804,0.1,128,28000,12000
rssm,prior,state,0,1,0.84311,0.82014,1000.0,640,28000,12000
rssm,enc,state,1,1,0.66857,0.70068,10.0,64,27972,11988
rssm,posterior,state,1,1,0.71688,0.68536,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.70533,0.67666,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.29338,0.57196,0.1,128,27972,11988
rssm,prior,state,1,1,0.7138,0.68375,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.84315,0.81361,1000.0,640,27972,11988
rssm,enc,state,5,1,0.26138,0.34883,10.0,64,27860,11940
rssm,posterior,state,5,1,0.36015,0.20866,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.35734,0.23853,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.13802,0.22964,10.0,128,27860,11940
rssm,prior,state,5,1,0.36256,0.20619,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.83087,0.80688,1000.0,640,27860,11940
rssm,enc,state,20,1,0.11178,0.03862,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.10596,-0.28297,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.10772,-0.29197,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.06264,-0.00956,1000.0,128,27440,11760
rssm,prior,state,20,1,0.10621,-0.27128,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.78521,0.7515,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.16555,0.39891,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.10728,0.26186,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.0954,0.22609,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.06235,0.05774,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.10569,0.23478,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.48528,0.95903,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.37436,0.82135,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,0.33577,0.76775,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.24309,0.32615,10.0,128,28000,12000
rssm,prior,regime,0,1,0.36543,0.78973,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.08439,0.45671,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,-0.0427,-0.01626,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.05127,-0.06215,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.02685,-0.14119,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.04947,-0.06772,1000.0,640,28000,12000
