model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.9657,0.98834,0.001,64,28000,12000
rssm,posterior,state,0,1,0.99664,0.99428,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99536,0.9937,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.87106,0.9686,0.001,128,28000,12000
rssm,prior,state,0,1,0.9955,0.99295,10.0,640,28000,12000
rssm,enc,state,1,1,0.68769,0.68701,0.001,64,27972,11988
rssm,posterior,state,1,1,0.70691,0.61527,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.70661,0.61739,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.60807,0.6471,0.001,128,27972,11988
rssm,prior,state,1,1,0.70641,0.61481,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.99608,0.99346,10.0,640,27972,11988
rssm,enc,state,5,1,0.61344,0.60468,0.001,64,27860,11940
rssm,posterior,state,5,1,0.62833,0.46631,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.6285,0.48802,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.54508,0.5506,0.001,128,27860,11940
rssm,prior,state,5,1,0.62808,0.47105,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.99617,0.9935,10.0,640,27860,11940
rssm,enc,state,20,1,0.59971,0.57119,0.001,64,27440,11760
rssm,posterior,state,20,1,0.60812,0.42832,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.60912,0.43208,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.5333,0.52056,0.001,128,27440,11760
rssm,prior,state,20,1,0.60843,0.44522,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99631,0.99342,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.01927,-0.26931,1.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.0473,-0.05141,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.04466,-0.04385,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.00876,-0.05356,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.04453,-0.055,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.44444,0.9463,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.7395,0.89507,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.73558,0.83841,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.30521,0.68362,0.001,128,28000,12000
rssm,prior,regime,0,1,0.74375,0.85418,10.0,640,28000,12000
rssm,enc,in_regime,0,1,-0.01096,-0.05471,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.05996,-0.06813,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.05455,-0.09994,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.00886,-0.08338,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.05848,-0.06443,1000.0,640,28000,12000
