model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.90528,0.9637,10.0,64,28000,12000
rssm,posterior,state,0,1,0.94648,0.95095,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.86373,0.87453,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.49773,0.63988,10.0,128,28000,12000
rssm,prior,state,0,1,0.89112,0.88583,10.0,640,28000,12000
rssm,enc,state,1,1,0.55466,0.78236,1.0,64,27972,11988
rssm,posterior,state,1,1,0.78035,0.82747,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.76598,0.79656,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.21693,0.3759,10.0,128,27972,11988
rssm,prior,state,1,1,0.77458,0.80123,10.0,640,27972,11988
rssm,imag1,state,1,1,0.8911,0.88515,10.0,640,27972,11988
rssm,enc,state,5,1,0.31949,0.49975,0.001,64,27860,11940
rssm,posterior,state,5,1,0.46245,0.50097,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.45439,0.4889,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.1115,0.14895,1000.0,128,27860,11940
rssm,prior,state,5,1,0.4588,0.48087,10.0,640,27860,11940
rssm,imag5,state,5,1,0.76862,0.74632,1000.0,640,27860,11940
rssm,enc,state,20,1,0.01763,-0.03453,10.0,64,27440,11760
rssm,posterior,state,20,1,0.02741,-0.24782,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.02873,-0.22113,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.00265,-0.12067,1000.0,128,27440,11760
rssm,prior,state,20,1,0.02807,-0.25336,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.60219,0.57121,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.59416,0.75014,1.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.76017,0.78632,10.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.75234,0.77082,10.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.15991,0.18951,1000.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.75308,0.76929,10.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.06645,-0.20107,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.08029,-0.29045,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.07929,-0.3027,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.01569,-0.28029,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.07881,-0.31674,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.60049,0.77434,10.0,64,27892,11966
rssm,posterior,time_to_fall,0,1,0.66353,0.79917,1000.0,640,27892,11966
rssm,post_deter,time_to_fall,0,1,0.66008,0.77056,1000.0,512,27892,11966
rssm,post_stoch,time_to_fall,0,1,0.10108,0.16921,1000.0,128,27892,11966
rssm,prior,time_to_fall,0,1,0.66019,0.77793,1000.0,640,27892,11966
rssm,enc,reward_stand,0,1,0.77097,0.95764,0.001,64,28000,12000
rssm,posterior,reward_stand,0,1,0.92632,0.97668,10.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.92368,0.96873,10.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.13189,0.30004,1000.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.92397,0.97025,10.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.52451,0.6577,10.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.62178,0.72972,1000.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.61611,0.66601,1000.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.09797,0.03351,1000.0,128,28000,12000
rssm,prior,reward_walk,0,1,0.61596,0.67997,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.73844,0.88334,10.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.85783,0.90952,1000.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.85392,0.89307,1000.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.12837,0.22211,1000.0,128,28000,12000
rssm,prior,reward_run,0,1,0.85396,0.89323,1000.0,640,28000,12000
