model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.68411,0.62806,1000.0,64,28000,12000
rssm,posterior,state,0,1,0.70493,0.60819,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.6517,0.5938,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.50851,0.6562,1.0,128,28000,12000
rssm,prior,state,0,1,0.67515,0.58993,1000.0,640,28000,12000
rssm,enc,state,1,1,0.32755,0.44929,10.0,64,27972,11988
rssm,posterior,state,1,1,0.50261,0.48507,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.46908,0.47492,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.25914,0.46174,10.0,128,27972,11988
rssm,prior,state,1,1,0.48644,0.46771,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.67513,0.54473,1000.0,640,27972,11988
rssm,enc,state,5,1,0.12188,0.14991,1000.0,64,27860,11940
rssm,posterior,state,5,1,0.20572,0.06779,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.20002,0.06221,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.10887,0.15676,10.0,128,27860,11940
rssm,prior,state,5,1,0.2048,0.07036,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.61671,0.54062,1000.0,640,27860,11940
rssm,enc,state,20,1,0.05149,-0.0055,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.08045,-0.17988,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.08034,-0.13331,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.04274,0.03644,1000.0,128,27440,11760
rssm,prior,state,20,1,0.08066,-0.15319,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.56126,0.46603,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.04645,-0.06214,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.05214,-0.63515,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.05253,-0.63863,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.01156,-0.08658,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.0534,-0.67242,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.49606,0.96073,0.001,64,28000,12000
rssm,posterior,regime,0,1,-0.00657,-0.29994,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.01678,-0.45023,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.00336,-0.00952,1000.0,128,28000,12000
rssm,prior,regime,0,1,-0.01785,-0.42981,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.17347,0.54253,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,-0.00825,-0.35588,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.01033,-0.42103,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.00111,-0.05143,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.01128,-0.39243,1000.0,640,28000,12000
