model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.90723,0.97964,0.001,64,28000,12000
rssm,posterior,state,0,1,0.98003,0.99135,1.0,640,28000,12000
rssm,post_deter,state,0,1,0.97935,0.99303,1.0,512,28000,12000
rssm,post_stoch,state,0,1,0.78994,0.927,10.0,128,28000,12000
rssm,prior,state,0,1,0.98046,0.99111,1.0,640,28000,12000
rssm,enc,state,1,1,0.90474,0.9753,0.001,64,27972,11988
rssm,posterior,state,1,1,0.97724,0.98634,1.0,640,27972,11988
rssm,post_deter,state,1,1,0.97656,0.98834,1.0,512,27972,11988
rssm,post_stoch,state,1,1,0.78785,0.92156,10.0,128,27972,11988
rssm,prior,state,1,1,0.97768,0.98499,1.0,640,27972,11988
rssm,imag1,state,1,1,0.98047,0.99166,1.0,640,27972,11988
rssm,enc,state,5,1,0.89342,0.95779,0.001,64,27860,11940
rssm,posterior,state,5,1,0.96607,0.96525,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.96538,0.96641,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.77886,0.8957,10.0,128,27860,11940
rssm,prior,state,5,1,0.96636,0.96515,10.0,640,27860,11940
rssm,imag5,state,5,1,0.98067,0.99226,1.0,640,27860,11940
rssm,enc,state,20,1,0.88358,0.93844,0.001,64,27440,11760
rssm,posterior,state,20,1,0.95359,0.94691,10.0,640,27440,11760
rssm,post_deter,state,20,1,0.95309,0.94794,10.0,512,27440,11760
rssm,post_stoch,state,20,1,0.77562,0.86965,10.0,128,27440,11760
rssm,prior,state,20,1,0.95375,0.94684,10.0,640,27440,11760
rssm,imag20,state,20,1,0.98106,0.99074,1.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.01828,-0.30507,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.08924,-0.25503,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.0857,-0.33028,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.00912,-0.38419,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.09057,-0.26787,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.66786,0.96987,1.0,64,28000,12000
rssm,posterior,regime,0,1,0.85049,0.97557,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.82655,0.9363,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.36792,0.72729,10.0,128,28000,12000
rssm,prior,regime,0,1,0.84483,0.9426,10.0,640,28000,12000
rssm,enc,in_regime,0,1,-0.00028,0.07211,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.00905,-0.02795,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.00672,-0.17368,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.00183,-0.11689,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.00852,-0.18002,1000.0,640,28000,12000
