model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.85721,0.95534,1.0,64,28000,12000
rssm,posterior,state,0,1,0.84751,0.9075,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.51967,0.46768,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.56162,0.6732,10.0,128,28000,12000
rssm,prior,state,0,1,0.54088,0.46516,1000.0,640,28000,12000
rssm,enc,state,1,1,0.50211,0.56653,10.0,64,27972,11988
rssm,posterior,state,1,1,0.54033,0.48972,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.39749,0.29671,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.28389,0.33253,10.0,128,27972,11988
rssm,prior,state,1,1,0.41907,0.29387,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.54094,0.46292,1000.0,640,27972,11988
rssm,enc,state,5,1,0.1477,0.19671,10.0,64,27860,11940
rssm,posterior,state,5,1,0.26575,0.0866,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.25521,0.06353,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.06466,0.05937,10.0,128,27860,11940
rssm,prior,state,5,1,0.25492,0.06121,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.37143,0.25298,1000.0,640,27860,11940
rssm,enc,state,20,1,0.07466,0.00105,10.0,64,27440,11760
rssm,posterior,state,20,1,0.09893,-0.27133,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.09682,-0.24191,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.03131,-0.03176,10.0,128,27440,11760
rssm,prior,state,20,1,0.09509,-0.26754,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.33502,0.20288,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.20472,0.24003,10.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.34467,0.14873,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.32867,0.08922,1000.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.09867,0.0667,10.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.32478,0.13092,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.20818,-0.0074,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.03927,-0.04964,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.09974,-0.24187,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.0222,-0.22548,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.08834,-0.17885,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,-0.00918,0.23014,1000.0,64,27369,12000
rssm,posterior,time_to_fall,0,1,-0.78931,-0.33111,1000.0,640,27369,12000
rssm,post_deter,time_to_fall,0,1,-0.63125,-0.48117,1000.0,512,27369,12000
rssm,post_stoch,time_to_fall,0,1,-0.49524,-2.04219,1000.0,128,27369,12000
rssm,prior,time_to_fall,0,1,-0.63607,-0.71349,1000.0,640,27369,12000
rssm,enc,reward_stand,0,1,0.36824,0.70211,0.001,64,28000,12000
rssm,posterior,reward_stand,0,1,0.56607,0.7684,10.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.51141,0.72532,10.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.00479,-2.52635,1000.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.51221,0.72222,10.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.38901,0.68754,10.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.42552,0.59836,1000.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.37208,0.52824,1000.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.11811,-0.26311,1000.0,128,28000,12000
rssm,prior,reward_walk,0,1,0.37584,0.49268,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.39583,0.71868,0.001,64,28000,12000
rssm,posterior,reward_run,0,1,0.55466,0.73531,10.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.49435,0.70194,10.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.02595,-1.76638,1000.0,128,28000,12000
rssm,prior,reward_run,0,1,0.49208,0.70055,10.0,640,28000,12000
