model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.88995,0.96304,10.0,64,28000,12000
rssm,posterior,state,0,1,0.94257,0.94799,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.8463,0.84691,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.3776,0.52693,10.0,128,28000,12000
rssm,prior,state,0,1,0.88132,0.86546,10.0,640,28000,12000
rssm,enc,state,1,1,0.33952,0.40311,10.0,64,27972,11988
rssm,posterior,state,1,1,0.41884,0.28418,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.40985,0.29074,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.10252,0.12876,10.0,128,27972,11988
rssm,prior,state,1,1,0.41331,0.2609,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.88135,0.86808,10.0,640,27972,11988
rssm,enc,state,5,1,0.1294,0.08026,10.0,64,27860,11940
rssm,posterior,state,5,1,0.13987,-0.13802,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.13697,-0.10631,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.02626,-0.02354,1000.0,128,27860,11940
rssm,prior,state,5,1,0.13781,-0.12509,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.77736,0.73145,1000.0,640,27860,11940
rssm,enc,state,20,1,0.01001,-0.09674,1000.0,64,27440,11760
rssm,posterior,state,20,1,-0.0034,-0.31847,1000.0,640,27440,11760
rssm,post_deter,state,20,1,-0.00149,-0.30562,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.00436,-0.07625,1000.0,128,27440,11760
rssm,prior,state,20,1,-0.00301,-0.32834,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.58616,0.49727,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.42805,0.47718,10.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.55174,0.40951,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.5397,0.39152,1000.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.09246,0.13271,10.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.54417,0.40416,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.19216,0.04049,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.19838,-0.10284,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.19845,-0.1165,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.06905,0.01314,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.19767,-0.12851,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.31536,0.62357,10.0,64,27989,12000
rssm,posterior,time_to_fall,0,1,0.70571,0.63686,1000.0,640,27989,12000
rssm,post_deter,time_to_fall,0,1,0.71099,0.71841,1000.0,512,27989,12000
rssm,post_stoch,time_to_fall,0,1,0.10047,0.34314,1000.0,128,27989,12000
rssm,prior,time_to_fall,0,1,0.71,0.63204,1000.0,640,27989,12000
rssm,enc,reward_stand,0,1,0.57288,0.92275,10.0,64,28000,12000
rssm,posterior,reward_stand,0,1,0.934,0.98012,0.001,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.93356,0.97771,0.001,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.09827,0.49866,1000.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.93521,0.97728,0.001,640,28000,12000
rssm,enc,reward_walk,0,1,0.45455,0.70372,10.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.65265,0.7104,10.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.65323,0.68335,10.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.05469,0.1816,1000.0,128,28000,12000
rssm,prior,reward_walk,0,1,0.65439,0.69506,10.0,640,28000,12000
rssm,enc,reward_run,0,1,0.59629,0.90525,10.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.91505,0.95565,0.001,640,28000,12000
rssm,post_deter,reward_run,0,1,0.91479,0.95326,0.001,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.0947,0.48562,1000.0,128,28000,12000
rssm,prior,reward_run,0,1,0.91619,0.9549,0.001,640,28000,12000
