model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.62874,0.62856,0.001,64,28000,12000
rssm,posterior,state,0,1,0.64499,0.54533,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.61604,0.53743,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.38665,0.57949,0.1,128,28000,12000
rssm,prior,state,0,1,0.63043,0.53005,1000.0,640,28000,12000
rssm,enc,state,1,1,0.37995,0.5149,0.001,64,27972,11988
rssm,posterior,state,1,1,0.51119,0.47233,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.49052,0.45739,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.26712,0.46176,0.001,128,27972,11988
rssm,prior,state,1,1,0.5032,0.45377,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.63021,0.53675,1000.0,640,27972,11988
rssm,enc,state,5,1,0.2354,0.32575,0.001,64,27860,11940
rssm,posterior,state,5,1,0.33277,0.22039,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.33035,0.20021,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.19925,0.29461,1.0,128,27860,11940
rssm,prior,state,5,1,0.33246,0.21825,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.56974,0.47542,1000.0,640,27860,11940
rssm,enc,state,20,1,0.11677,0.13235,0.001,64,27440,11760
rssm,posterior,state,20,1,0.17014,-0.05141,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.16932,-0.03771,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.08144,0.11807,10.0,128,27440,11760
rssm,prior,state,20,1,0.17094,-0.0392,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.49335,0.39489,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.01202,0.06087,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.02943,-0.4376,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.0292,-0.44445,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.00122,-0.056,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.03087,-0.373,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.32328,0.95583,10.0,64,28000,12000
rssm,posterior,regime,0,1,-0.03339,-0.33489,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.0338,-0.32434,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,-0.0048,-0.04838,1000.0,128,28000,12000
rssm,prior,regime,0,1,-0.034,-0.32596,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.09986,0.42828,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.03112,-0.34223,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.0309,-0.35162,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.00089,-0.06334,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.03152,-0.34708,1000.0,640,28000,12000
