model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.83652,0.93523,10.0,64,28000,12000
rssm,posterior,state,0,1,0.83491,0.88897,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.54785,0.53106,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.51617,0.53434,1000.0,128,28000,12000
rssm,prior,state,0,1,0.60081,0.53913,1000.0,640,28000,12000
rssm,enc,state,1,1,0.41554,0.5105,10.0,64,27972,11988
rssm,posterior,state,1,1,0.46795,0.43167,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.39646,0.33554,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.20447,0.20341,1000.0,128,27972,11988
rssm,prior,state,1,1,0.42647,0.3305,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.60087,0.54371,1000.0,640,27972,11988
rssm,enc,state,5,1,0.0875,0.13368,10.0,64,27860,11940
rssm,posterior,state,5,1,0.19296,-0.04861,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.19065,-0.00795,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.019,-0.08055,1000.0,128,27860,11940
rssm,prior,state,5,1,0.19378,-0.04441,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.45339,0.3459,1000.0,640,27860,11940
rssm,enc,state,20,1,0.02928,-0.05466,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.02751,-0.37528,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.03433,-0.32667,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.00073,-0.10985,1000.0,128,27440,11760
rssm,prior,state,20,1,0.03168,-0.35618,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.36577,0.21872,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.39384,0.47846,10.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.56853,0.46937,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.56096,0.46746,1000.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.11073,0.02988,10.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.56225,0.4586,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.12626,-0.02232,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.12662,-0.08121,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.12472,-0.05755,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.03426,-0.1463,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.12212,-0.07445,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.27621,0.39824,1000.0,64,27842,12000
rssm,posterior,time_to_fall,0,1,0.24283,0.30949,1000.0,640,27842,12000
rssm,post_deter,time_to_fall,0,1,0.23214,0.2906,1000.0,512,27842,12000
rssm,post_stoch,time_to_fall,0,1,0.04333,0.00747,1000.0,128,27842,12000
rssm,prior,time_to_fall,0,1,0.23068,0.28174,1000.0,640,27842,12000
rssm,enc,reward_stand,0,1,0.59619,0.87423,10.0,64,28000,12000
rssm,posterior,reward_stand,0,1,0.74941,0.85753,1000.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.75052,0.84879,1000.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.05882,0.18941,1000.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.74954,0.84935,1000.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.36316,0.73584,1000.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.5331,0.64086,1000.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.52957,0.61156,1000.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.05246,0.05668,1000.0,128,28000,12000
rssm,prior,reward_walk,0,1,0.52758,0.62423,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.52679,0.84127,1000.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.70664,0.82144,1000.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.70659,0.80398,1000.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.06049,0.16195,1000.0,128,28000,12000
rssm,prior,reward_run,0,1,0.70493,0.79874,1000.0,640,28000,12000
