model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.89941,0.87186,10.0,64,28000,12000
rssm,posterior,state,0,1,0.88952,0.87927,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.82073,0.83916,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.80225,0.86882,10.0,128,28000,12000
rssm,prior,state,0,1,0.83202,0.83242,10.0,640,28000,12000
rssm,enc,state,1,1,0.57978,0.66632,10.0,64,27972,11988
rssm,posterior,state,1,1,0.67619,0.70194,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.55476,0.59499,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.56414,0.64108,10.0,128,27972,11988
rssm,prior,state,1,1,0.57568,0.58888,10.0,640,27972,11988
rssm,imag1,state,1,1,0.83215,0.83257,10.0,640,27972,11988
rssm,enc,state,5,1,0.09931,0.11386,10.0,64,27860,11940
rssm,posterior,state,5,1,0.12006,-0.04179,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.09693,-0.08721,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.08767,0.08493,10.0,128,27860,11940
rssm,prior,state,5,1,0.10302,-0.07523,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.76843,0.77761,10.0,640,27860,11940
rssm,enc,state,20,1,0.00351,-0.03746,1000.0,64,27440,11760
rssm,posterior,state,20,1,-0.00728,-0.27732,1000.0,640,27440,11760
rssm,post_deter,state,20,1,-0.00589,-0.26445,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,-0.00153,-0.02927,1000.0,128,27440,11760
rssm,prior,state,20,1,-0.00645,-0.29129,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.72902,0.73203,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.20623,0.77796,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.06195,-1.33332,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.07409,-1.54114,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.00285,-0.189,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.07582,-1.10986,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.83824,0.98594,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.01164,-0.27076,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.01267,-0.39939,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.02421,0.13548,10.0,128,28000,12000
rssm,prior,regime,0,1,-0.01254,-0.43478,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.17729,0.81733,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.15771,-2.21965,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.16256,-2.3184,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.0205,-0.10497,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.16693,-2.36696,1000.0,640,28000,12000
