model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.85621,0.91762,10.0,64,28000,12000
rssm,posterior,state,0,1,0.86563,0.88628,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.63775,0.62049,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.55221,0.58704,10.0,128,28000,12000
rssm,prior,state,0,1,0.7116,0.66235,1000.0,640,28000,12000
rssm,enc,state,1,1,0.36988,0.42364,10.0,64,27972,11988
rssm,posterior,state,1,1,0.45843,0.39036,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.41701,0.36311,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.19611,0.1551,10.0,128,27972,11988
rssm,prior,state,1,1,0.44684,0.37182,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.71159,0.66066,1000.0,640,27972,11988
rssm,enc,state,5,1,0.08853,0.05278,10.0,64,27860,11940
rssm,posterior,state,5,1,0.15907,-0.13157,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.15864,-0.08919,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.02043,-0.03165,1000.0,128,27860,11940
rssm,prior,state,5,1,0.15938,-0.11614,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.56869,0.47792,1000.0,640,27860,11940
rssm,enc,state,20,1,0.02045,-0.0886,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.00774,-0.38796,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.0144,-0.34123,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,-0.00167,-0.11746,1000.0,128,27440,11760
rssm,prior,state,20,1,0.01201,-0.36234,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.43608,0.29816,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.51582,0.52153,10.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.6311,0.53946,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.62661,0.53368,1000.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.11728,0.11701,10.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.62841,0.54318,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.15758,0.03261,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.14822,0.05353,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.14149,0.02495,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.053,-0.07401,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.14781,0.01915,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.47193,0.60604,1000.0,64,27994,11970
rssm,posterior,time_to_fall,0,1,0.57247,0.66745,1000.0,640,27994,11970
rssm,post_deter,time_to_fall,0,1,0.56757,0.6017,1000.0,512,27994,11970
rssm,post_stoch,time_to_fall,0,1,0.14754,0.22417,1000.0,128,27994,11970
rssm,prior,time_to_fall,0,1,0.56862,0.63916,1000.0,640,27994,11970
rssm,enc,reward_stand,0,1,0.6947,0.9108,10.0,64,28000,12000
rssm,posterior,reward_stand,0,1,0.86897,0.93382,1000.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.86723,0.93077,1000.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.15641,0.34042,1000.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.86744,0.92937,1000.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.49235,0.5825,0.001,64,28000,12000
rssm,posterior,reward_walk,0,1,0.56482,0.62445,1000.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.56331,0.59311,1000.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.11841,0.15828,1000.0,128,28000,12000
rssm,prior,reward_walk,0,1,0.56495,0.58446,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.67291,0.85102,0.001,64,28000,12000
rssm,posterior,reward_run,0,1,0.81226,0.87531,1000.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.81158,0.86439,1000.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.15335,0.32278,1000.0,128,28000,12000
rssm,prior,reward_run,0,1,0.81172,0.8674,1000.0,640,28000,12000
