model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.91259,0.973,0.001,64,28000,12000
rssm,posterior,state,0,1,0.93833,0.95001,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.83755,0.84507,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.40269,0.57301,1000.0,128,28000,12000
rssm,prior,state,0,1,0.8784,0.86548,10.0,640,28000,12000
rssm,enc,state,1,1,0.35639,0.41545,10.0,64,27972,11988
rssm,posterior,state,1,1,0.41859,0.29359,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.40707,0.28286,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.11792,0.15542,1000.0,128,27972,11988
rssm,prior,state,1,1,0.41308,0.28383,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.8784,0.86495,10.0,640,27972,11988
rssm,enc,state,5,1,0.13233,0.08712,10.0,64,27860,11940
rssm,posterior,state,5,1,0.13882,-0.13842,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.13643,-0.09735,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.02564,-0.05121,1000.0,128,27860,11940
rssm,prior,state,5,1,0.13745,-0.1276,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.77081,0.72925,1000.0,640,27860,11940
rssm,enc,state,20,1,0.01359,-0.07006,1000.0,64,27440,11760
rssm,posterior,state,20,1,-0.00249,-0.32894,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.00226,-0.27765,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.00495,-0.08203,1000.0,128,27440,11760
rssm,prior,state,20,1,0.0015,-0.31579,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.57747,0.49055,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.40996,0.42138,10.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.51973,0.38406,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.51246,0.35226,1000.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.05902,0.00424,1000.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.51396,0.34453,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.0197,-0.23291,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.01149,-0.3932,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.00719,-0.36725,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.00841,-0.26375,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.00819,-0.39354,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.37684,0.77297,1000.0,64,28000,12000
rssm,posterior,time_to_fall,0,1,0.73922,0.81445,1000.0,640,28000,12000
rssm,post_deter,time_to_fall,0,1,0.74076,0.7975,1000.0,512,28000,12000
rssm,post_stoch,time_to_fall,0,1,0.08355,0.42907,1000.0,128,28000,12000
rssm,prior,time_to_fall,0,1,0.74368,0.83451,1000.0,640,28000,12000
rssm,enc,reward_stand,0,1,0.5607,0.87517,10.0,64,28000,12000
rssm,posterior,reward_stand,0,1,0.89398,0.96156,10.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.89335,0.95534,10.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.06769,0.48154,1000.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.89421,0.95643,10.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.35866,0.3909,1000.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.52869,0.61935,1000.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.54743,0.62014,1000.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.00569,-1.00915,1000.0,128,28000,12000
rssm,prior,reward_walk,0,1,0.54395,0.57633,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.56414,0.87758,10.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.87187,0.94043,1000.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.87986,0.93503,10.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.05851,0.13515,1000.0,128,28000,12000
rssm,prior,reward_run,0,1,0.88009,0.93691,10.0,640,28000,12000
