model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.7844,0.8484,10.0,64,28000,12000
rssm,posterior,state,0,1,0.81793,0.81538,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.65317,0.62844,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.4766,0.5444,10.0,128,28000,12000
rssm,prior,state,0,1,0.71723,0.67335,1000.0,640,28000,12000
rssm,enc,state,1,1,0.38739,0.44877,10.0,64,27972,11988
rssm,posterior,state,1,1,0.50922,0.46559,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.48152,0.42778,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.17303,0.18757,10.0,128,27972,11988
rssm,prior,state,1,1,0.49999,0.44068,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.71723,0.67461,1000.0,640,27972,11988
rssm,enc,state,5,1,0.11374,0.09306,10.0,64,27860,11940
rssm,posterior,state,5,1,0.18448,-0.06269,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.18376,-0.06756,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.01899,-0.02784,1000.0,128,27860,11940
rssm,prior,state,5,1,0.1844,-0.06769,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.58418,0.50006,1000.0,640,27860,11940
rssm,enc,state,20,1,0.01661,-0.1032,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.00743,-0.38491,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.00973,-0.33361,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.0016,-0.08921,1000.0,128,27440,11760
rssm,prior,state,20,1,0.00885,-0.35269,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.40163,0.26492,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.55749,0.58314,10.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.68321,0.59631,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.6789,0.59452,1000.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.10822,0.21322,10.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.68143,0.58956,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.12513,-0.24651,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.10599,-0.29265,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.10393,-0.35283,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.03186,-0.19007,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.10249,-0.36561,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.46686,0.54949,0.001,64,27847,11852
rssm,posterior,time_to_fall,0,1,0.5659,0.57205,1000.0,640,27847,11852
rssm,post_deter,time_to_fall,0,1,0.56415,0.52081,1000.0,512,27847,11852
rssm,post_stoch,time_to_fall,0,1,0.05124,0.00634,0.001,128,27847,11852
rssm,prior,time_to_fall,0,1,0.56505,0.53411,1000.0,640,27847,11852
rssm,enc,reward_stand,0,1,0.74994,0.93983,10.0,64,28000,12000
rssm,posterior,reward_stand,0,1,0.91642,0.95345,10.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.91606,0.94801,10.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.09183,0.25926,1000.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.91155,0.95035,1000.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.48833,0.73759,10.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.62262,0.70044,10.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.62124,0.67761,10.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.05698,0.11959,0.001,128,28000,12000
rssm,prior,reward_walk,0,1,0.61541,0.68488,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.69929,0.89496,10.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.85511,0.90207,10.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.85471,0.89081,10.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.08424,0.24706,10.0,128,28000,12000
rssm,prior,reward_run,0,1,0.85467,0.89462,10.0,640,28000,12000
