model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98773,0.99727,0.001,64,28000,12000
rssm,posterior,state,0,1,0.99862,0.99625,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99762,0.99615,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.68908,0.87703,1.0,128,28000,12000
rssm,prior,state,0,1,0.99792,0.99549,10.0,640,28000,12000
rssm,enc,state,1,1,0.53472,0.53667,10.0,64,27972,11988
rssm,posterior,state,1,1,0.56411,0.45228,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.56395,0.45165,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.43387,0.4748,10.0,128,27972,11988
rssm,prior,state,1,1,0.5641,0.47368,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.99794,0.99546,10.0,640,27972,11988
rssm,enc,state,5,1,0.38969,0.39238,10.0,64,27860,11940
rssm,posterior,state,5,1,0.41739,0.25432,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.4174,0.26888,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.33049,0.33137,10.0,128,27860,11940
rssm,prior,state,5,1,0.41755,0.28173,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.99735,0.9945,10.0,640,27860,11940
rssm,enc,state,20,1,0.28552,0.25974,10.0,64,27440,11760
rssm,posterior,state,20,1,0.28691,0.07945,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.28547,0.0842,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.24633,0.21366,10.0,128,27440,11760
rssm,prior,state,20,1,0.28564,0.0995,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99557,0.99287,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.02875,0.86584,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.95583,0.97767,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.95523,0.95875,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.2991,0.93624,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.95881,0.97866,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.89747,0.99156,1.0,64,28000,12000
rssm,posterior,regime,0,1,0.97614,0.99596,1.0,640,28000,12000
rssm,post_deter,regime,0,1,0.97072,0.98759,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.77469,0.91582,0.001,128,28000,12000
rssm,prior,regime,0,1,0.97182,0.99097,0.001,640,28000,12000
rssm,enc,in_regime,0,1,0.32468,0.83842,1.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.4903,0.94657,1.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.47616,0.94084,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.31261,0.58675,1.0,128,28000,12000
rssm,prior,in_regime,0,1,0.49093,0.94065,1.0,640,28000,12000
