model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.97611,0.99742,10.0,64,28000,12000
rssm,posterior,state,0,1,0.99279,0.99325,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.98899,0.9903,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.63714,0.87799,0.001,128,28000,12000
rssm,prior,state,0,1,0.98984,0.98959,0.1,640,28000,12000
rssm,enc,state,1,1,0.90731,0.94987,10.0,64,27972,11988
rssm,posterior,state,1,1,0.94954,0.94851,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.94667,0.94736,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.62118,0.84378,0.001,128,27972,11988
rssm,prior,state,1,1,0.94801,0.94775,10.0,640,27972,11988
rssm,imag1,state,1,1,0.98985,0.98961,0.1,640,27972,11988
rssm,enc,state,5,1,0.68081,0.81022,1.0,64,27860,11940
rssm,posterior,state,5,1,0.79403,0.7929,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.78978,0.78213,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.49067,0.70052,0.001,128,27860,11940
rssm,prior,state,5,1,0.79447,0.7904,10.0,640,27860,11940
rssm,imag5,state,5,1,0.98437,0.98322,10.0,640,27860,11940
rssm,enc,state,20,1,0.28596,0.37439,10.0,64,27440,11760
rssm,posterior,state,20,1,0.36336,0.24515,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.36087,0.23051,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.20434,0.28258,0.001,128,27440,11760
rssm,prior,state,20,1,0.36259,0.26376,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.93385,0.93019,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.00306,-0.16819,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.04084,-0.37746,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.03393,-0.49272,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.05438,-0.10774,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.03473,-0.45619,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.94682,0.99674,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.99104,0.99575,0.1,640,28000,12000
rssm,post_deter,regime,0,1,0.98841,0.99092,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.86168,0.977,0.001,128,28000,12000
rssm,prior,regime,0,1,0.98931,0.99276,1.0,640,28000,12000
rssm,enc,in_regime,0,1,0.19762,0.80205,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,0.32815,0.82631,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.3194,0.7467,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.18443,0.49111,0.001,128,28000,12000
rssm,prior,in_regime,0,1,0.32976,0.75746,0.1,640,28000,12000
