model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.39607,,1000.0,64,28000,12000
rssm,posterior,state,0,1,0.27473,,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.29096,,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.33948,,1000.0,128,28000,12000
rssm,prior,state,0,1,0.28326,,1000.0,640,28000,12000
rssm,enc,state,1,1,0.11581,,1000.0,64,27972,11988
rssm,posterior,state,1,1,-0.02353,,1000.0,640,27972,11988
rssm,post_deter,state,1,1,-0.00739,,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.08091,,1000.0,128,27972,11988
rssm,prior,state,1,1,-0.01486,,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.28394,,1000.0,640,27972,11988
rssm,enc,state,5,1,0.05931,,1000.0,64,27860,11940
rssm,posterior,state,5,1,-0.08931,,1000.0,640,27860,11940
rssm,post_deter,state,5,1,-0.07212,,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.04008,,1000.0,128,27860,11940
rssm,prior,state,5,1,-0.07994,,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.28728,,1000.0,640,27860,11940
rssm,enc,state,20,1,0.04812,,1000.0,64,27440,11760
rssm,posterior,state,20,1,-0.1054,,1000.0,640,27440,11760
rssm,post_deter,state,20,1,-0.0883,,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.03357,,1000.0,128,27440,11760
rssm,prior,state,20,1,-0.09635,,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.29186,,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.30809,,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.41751,,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.41493,,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.28645,,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.40576,,1000.0,640,28000,12000
rssm,enc,regime,0,1,-0.46381,,10.0,64,28000,12000
rssm,posterior,regime,0,1,-0.35094,,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.30564,,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,-0.1071,,1000.0,128,28000,12000
rssm,prior,regime,0,1,-0.34706,,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,-0.04352,,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.10946,,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.10598,,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.03258,,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.10688,,1000.0,640,28000,12000
