model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.84866,0.84663,0.1,64,28000,12000
rssm,posterior,state,0,1,0.86656,0.84717,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.84932,0.83981,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.39747,0.73188,0.001,128,28000,12000
rssm,prior,state,0,1,0.85904,0.83513,1000.0,640,28000,12000
rssm,enc,state,1,1,0.65938,0.69352,1.0,64,27972,11988
rssm,posterior,state,1,1,0.71799,0.71413,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.70073,0.69252,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.33118,0.60071,0.001,128,27972,11988
rssm,prior,state,1,1,0.7142,0.69569,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.85914,0.83597,1000.0,640,27972,11988
rssm,enc,state,5,1,0.26432,0.36891,10.0,64,27860,11940
rssm,posterior,state,5,1,0.37798,0.31706,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.37309,0.31585,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.1362,0.28614,10.0,128,27860,11940
rssm,prior,state,5,1,0.37974,0.31696,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.84978,0.82504,1000.0,640,27860,11940
rssm,enc,state,20,1,0.07001,-0.00423,10.0,64,27440,11760
rssm,posterior,state,20,1,0.08455,-0.29942,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.0831,-0.27519,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.04603,0.00096,10.0,128,27440,11760
rssm,prior,state,20,1,0.08446,-0.31834,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.81511,0.79176,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.09148,0.3744,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.25163,0.28693,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.25384,0.24672,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.08248,-0.13949,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.24354,0.28165,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.35316,0.96354,10.0,64,28000,12000
rssm,posterior,regime,0,1,-0.16974,0.70143,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.19118,0.66879,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,-0.04117,-0.20316,1000.0,128,28000,12000
rssm,prior,regime,0,1,-0.17306,0.66536,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.02125,0.20446,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.06582,-0.04038,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.07075,-0.10713,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.01537,-0.10998,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.06749,-0.03476,1000.0,640,28000,12000
