model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.83278,0.82649,1000.0,64,28000,12000
rssm,posterior,state,0,1,0.8567,0.82954,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.85086,0.79017,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.55492,0.70073,1000.0,128,28000,12000
rssm,prior,state,0,1,0.8474,0.78641,1000.0,640,28000,12000
rssm,enc,state,1,1,0.14027,0.03037,1000.0,64,27972,11988
rssm,posterior,state,1,1,0.14167,-0.30698,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.14525,-0.32952,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.09525,0.03313,1000.0,128,27972,11988
rssm,prior,state,1,1,0.13933,-0.35365,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.84738,0.79893,1000.0,640,27972,11988
rssm,enc,state,5,1,0.06041,-0.03982,1000.0,64,27860,11940
rssm,posterior,state,5,1,0.05259,-0.37395,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.0615,-0.38399,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.03251,-0.07214,1000.0,128,27860,11940
rssm,prior,state,5,1,0.0547,-0.39774,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.84341,0.79709,1000.0,640,27860,11940
rssm,enc,state,20,1,0.05126,-0.06834,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.04173,-0.3836,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.04956,-0.38916,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.0255,-0.06803,1000.0,128,27440,11760
rssm,prior,state,20,1,0.04324,-0.4184,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.84016,0.76125,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.23825,0.51127,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.18542,0.46024,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.13456,0.44679,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.14103,0.36324,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.17714,0.46569,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.60125,0.97355,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.73156,0.93254,0.1,640,28000,12000
rssm,post_deter,regime,0,1,0.61013,0.89796,0.001,512,28000,12000
rssm,post_stoch,regime,0,1,0.52983,0.81505,0.1,128,28000,12000
rssm,prior,regime,0,1,0.72454,0.9171,0.001,640,28000,12000
rssm,enc,in_regime,0,1,0.23982,0.49218,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,0.1644,0.43288,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.12242,0.38084,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.08549,0.28856,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,0.15573,0.47755,1000.0,640,28000,12000
