model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.89167,0.90105,1000.0,64,28000,12000
rssm,posterior,state,0,1,0.9094,0.87822,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.8904,0.85988,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.44718,0.7932,10.0,128,28000,12000
rssm,prior,state,0,1,0.9005,0.86459,1000.0,640,28000,12000
rssm,enc,state,1,1,0.66034,0.73729,1000.0,64,27972,11988
rssm,posterior,state,1,1,0.74092,0.72734,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.72711,0.71111,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.35221,0.64608,10.0,128,27972,11988
rssm,prior,state,1,1,0.73626,0.71704,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.9005,0.86413,1000.0,640,27972,11988
rssm,enc,state,5,1,0.28215,0.4213,1000.0,64,27860,11940
rssm,posterior,state,5,1,0.40406,0.29807,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.39853,0.31463,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.20376,0.31273,10.0,128,27860,11940
rssm,prior,state,5,1,0.40352,0.2937,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.89124,0.85476,1000.0,640,27860,11940
rssm,enc,state,20,1,0.10266,0.06229,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.10904,-0.28383,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.10996,-0.2611,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.05607,-0.00297,10.0,128,27440,11760
rssm,prior,state,20,1,0.10928,-0.27131,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.85907,0.82184,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.67286,-1.58444,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,-1.50159,-1.81908,10.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-1.23643,-1.73636,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.26515,-1.90414,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-1.24904,-1.65621,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.36566,0.95589,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.05098,0.59441,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.04055,0.57568,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.04989,-0.02679,1000.0,128,28000,12000
rssm,prior,regime,0,1,0.02568,0.57852,10.0,640,28000,12000
rssm,enc,in_regime,0,1,-0.12584,-0.27347,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,-0.42627,-0.83497,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.4448,-0.80148,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.07191,-0.71934,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.44219,-0.8754,1000.0,640,28000,12000
