model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.87878,0.91838,10.0,64,28000,12000
rssm,posterior,state,0,1,0.87965,0.90144,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.73379,0.80193,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.77255,0.85237,10.0,128,28000,12000
rssm,prior,state,0,1,0.76668,0.81794,10.0,640,28000,12000
rssm,enc,state,1,1,0.56508,0.79059,10.0,64,27972,11988
rssm,posterior,state,1,1,0.72908,0.80897,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.69182,0.78002,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.5291,0.69666,10.0,128,27972,11988
rssm,prior,state,1,1,0.71687,0.77935,10.0,640,27972,11988
rssm,imag1,state,1,1,0.76677,0.81565,10.0,640,27972,11988
rssm,enc,state,5,1,0.28618,0.38336,10.0,64,27860,11940
rssm,posterior,state,5,1,0.40506,0.41321,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.39091,0.40933,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.25726,0.33074,10.0,128,27860,11940
rssm,prior,state,5,1,0.39694,0.40607,10.0,640,27860,11940
rssm,imag5,state,5,1,0.71704,0.78801,10.0,640,27860,11940
rssm,enc,state,20,1,0.087,0.09952,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.11693,0.01377,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.11573,0.04219,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.06782,0.07821,1000.0,128,27440,11760
rssm,prior,state,20,1,0.11972,0.00487,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.71732,0.80333,10.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.32458,0.38159,0.001,64,28000,12000
rssm,posterior,gait_phase,0,1,0.33938,0.25556,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.29975,0.2071,10.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.2348,0.24887,10.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.29609,0.21859,10.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.80148,0.77201,1.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.76369,0.70224,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.7142,0.70908,10.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.63873,0.70463,0.001,128,28000,12000
rssm,prior,return_to_go,0,1,0.71187,0.7183,10.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.58527,0.74156,10.0,64,25025,12000
rssm,posterior,time_to_fall,0,1,0.62989,0.74241,10.0,640,25025,12000
rssm,post_deter,time_to_fall,0,1,0.62267,0.88914,10.0,512,25025,12000
rssm,post_stoch,time_to_fall,0,1,0.31598,0.55661,1000.0,128,25025,12000
rssm,prior,time_to_fall,0,1,0.61306,0.83718,1.0,640,25025,12000
rssm,enc,reward_stand,0,1,0.87514,0.94448,1.0,64,28000,12000
rssm,posterior,reward_stand,0,1,0.95272,0.97773,10.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.94665,0.97275,10.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.58,0.84906,0.001,128,28000,12000
rssm,prior,reward_stand,0,1,0.94633,0.97488,10.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.72587,0.64963,0.001,64,28000,12000
rssm,posterior,reward_walk,0,1,0.54316,0.77906,0.001,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.50267,0.81716,0.001,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.4577,0.65926,0.001,128,28000,12000
rssm,prior,reward_walk,0,1,0.51579,0.84966,0.001,640,28000,12000
rssm,enc,reward_run,0,1,0.87182,0.9407,1.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.93479,0.96982,0.001,640,28000,12000
rssm,post_deter,reward_run,0,1,0.92673,0.96339,0.001,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.5741,0.83853,0.001,128,28000,12000
rssm,prior,reward_run,0,1,0.92832,0.96668,0.001,640,28000,12000
