model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.91025,0.89415,10.0,64,28000,12000
rssm,posterior,state,0,1,0.92474,0.90536,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.9186,0.90722,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.4509,0.8096,1.0,128,28000,12000
rssm,prior,state,0,1,0.92417,0.90669,1000.0,640,28000,12000
rssm,enc,state,1,1,0.74429,0.74955,10.0,64,27972,11988
rssm,posterior,state,1,1,0.79958,0.77532,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.79206,0.78049,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.38252,0.69092,0.001,128,27972,11988
rssm,prior,state,1,1,0.79756,0.78581,10.0,640,27972,11988
rssm,imag1,state,1,1,0.92427,0.90861,1000.0,640,27972,11988
rssm,enc,state,5,1,0.30135,0.38629,10.0,64,27860,11940
rssm,posterior,state,5,1,0.43721,0.35427,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.42312,0.33842,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.17959,0.34636,10.0,128,27860,11940
rssm,prior,state,5,1,0.44016,0.35435,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.91745,0.89377,1000.0,640,27860,11940
rssm,enc,state,20,1,0.06517,-0.04905,10.0,64,27440,11760
rssm,posterior,state,20,1,0.0701,-0.42413,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.06994,-0.41367,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.03298,-0.05094,10.0,128,27440,11760
rssm,prior,state,20,1,0.06908,-0.41327,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.88905,0.8645,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.08914,-0.23327,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.28746,-0.46468,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.28672,-0.52868,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.00946,-0.37772,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.29201,-0.42944,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.44989,0.9472,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.04199,0.65297,10.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.00623,0.55437,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.11202,0.02401,1000.0,128,28000,12000
rssm,prior,regime,0,1,0.0084,0.56603,10.0,640,28000,12000
rssm,enc,in_regime,0,1,-0.12027,0.0185,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.31367,-0.25434,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.316,-0.34,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.03304,-0.33428,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.32554,-0.40785,1000.0,640,28000,12000
