model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.86418,0.86935,10.0,64,28000,12000
rssm,posterior,state,0,1,0.8786,0.85739,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.86074,0.84061,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.48459,0.78878,0.1,128,28000,12000
rssm,prior,state,0,1,0.87036,0.84359,1000.0,640,28000,12000
rssm,enc,state,1,1,0.62607,0.68737,10.0,64,27972,11988
rssm,posterior,state,1,1,0.70375,0.69652,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.69462,0.67865,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.36051,0.63007,0.001,128,27972,11988
rssm,prior,state,1,1,0.69931,0.68209,10.0,640,27972,11988
rssm,imag1,state,1,1,0.87046,0.84413,1000.0,640,27972,11988
rssm,enc,state,5,1,0.22953,0.32851,10.0,64,27860,11940
rssm,posterior,state,5,1,0.35679,0.26594,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.35223,0.2528,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.19167,0.29291,10.0,128,27860,11940
rssm,prior,state,5,1,0.35502,0.25642,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.86306,0.83363,1000.0,640,27860,11940
rssm,enc,state,20,1,0.07435,0.01197,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.08775,-0.32861,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.08671,-0.32456,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.05538,-0.00498,1000.0,128,27440,11760
rssm,prior,state,20,1,0.0864,-0.32797,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.83567,0.80902,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.04781,-0.10606,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.10096,-0.32412,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.10561,-0.44661,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.01816,-0.37433,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.11029,-0.45568,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.28273,0.92403,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.00987,0.50556,0.001,640,28000,12000
rssm,post_deter,regime,0,1,-0.00756,0.49096,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.01151,-0.08279,10.0,128,28000,12000
rssm,prior,regime,0,1,0.00683,0.49339,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.02532,0.19027,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.09513,-0.32815,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.09684,-0.42917,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.02461,-0.29821,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.09937,-0.42237,1000.0,640,28000,12000
