model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.85308,0.89195,10.0,64,28000,12000
rssm,posterior,state,0,1,0.86738,0.81302,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.8553,0.79591,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.55932,0.78935,10.0,128,28000,12000
rssm,prior,state,0,1,0.86058,0.798,1000.0,640,28000,12000
rssm,enc,state,1,1,0.62754,0.78143,10.0,64,27972,11988
rssm,posterior,state,1,1,0.75087,0.72687,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.73944,0.71633,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.45004,0.69327,10.0,128,27972,11988
rssm,prior,state,1,1,0.74653,0.71651,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.86078,0.80361,1000.0,640,27972,11988
rssm,enc,state,5,1,0.3377,0.50532,10.0,64,27860,11940
rssm,posterior,state,5,1,0.48478,0.43975,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.47945,0.42123,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.22907,0.44267,10.0,128,27860,11940
rssm,prior,state,5,1,0.4837,0.42196,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.85804,0.7934,1000.0,640,27860,11940
rssm,enc,state,20,1,0.13476,0.15142,10.0,64,27440,11760
rssm,posterior,state,20,1,0.17249,-0.12412,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.17286,-0.11706,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.10256,0.09226,10.0,128,27440,11760
rssm,prior,state,20,1,0.17038,-0.12841,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.85263,0.79826,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.21918,0.0927,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.11594,-0.5255,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.11134,-0.64453,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.00534,-0.25131,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.11849,-0.55185,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.54044,0.95192,10.0,64,28000,12000
rssm,posterior,regime,0,1,-0.10228,-0.2509,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.10377,-0.50915,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,-0.00837,-0.13091,1000.0,128,28000,12000
rssm,prior,regime,0,1,-0.10515,-0.49521,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.16228,0.29022,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.08993,-0.54876,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.08801,-0.62672,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.00431,-0.18924,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.093,-0.58304,1000.0,640,28000,12000
