model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.92175,0.93651,10.0,64,28000,12000
rssm,posterior,state,0,1,0.9288,0.91725,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.89727,0.90607,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.78193,0.89969,1.0,128,28000,12000
rssm,prior,state,0,1,0.90988,0.89644,10.0,640,28000,12000
rssm,enc,state,1,1,0.65025,0.82051,10.0,64,27972,11988
rssm,posterior,state,1,1,0.79022,0.83909,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.7619,0.81013,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.54923,0.77037,0.001,128,27972,11988
rssm,prior,state,1,1,0.77811,0.80501,10.0,640,27972,11988
rssm,imag1,state,1,1,0.90996,0.8972,10.0,640,27972,11988
rssm,enc,state,5,1,0.41266,0.56323,10.0,64,27860,11940
rssm,posterior,state,5,1,0.52804,0.53791,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.5198,0.53272,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.33925,0.5005,10.0,128,27860,11940
rssm,prior,state,5,1,0.52692,0.5287,10.0,640,27860,11940
rssm,imag5,state,5,1,0.86563,0.85757,10.0,640,27860,11940
rssm,enc,state,20,1,0.22418,0.23796,10.0,64,27440,11760
rssm,posterior,state,20,1,0.25373,0.15485,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.25141,0.15606,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.18933,0.21384,1.0,128,27440,11760
rssm,prior,state,20,1,0.25296,0.15407,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.79983,0.80551,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.32012,0.56781,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.0078,-0.26831,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.01071,-0.30064,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.00154,-0.03528,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.01213,-0.28901,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.58439,0.96438,10.0,64,28000,12000
rssm,posterior,regime,0,1,-0.0384,-0.26346,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.04379,-0.39576,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,-0.02135,-0.04989,1000.0,128,28000,12000
rssm,prior,regime,0,1,-0.04544,-0.37935,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.16264,0.53094,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.03686,-0.29581,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.03731,-0.31971,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.00606,-0.07932,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.0386,-0.32918,1000.0,640,28000,12000
