model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.97145,0.99551,0.001,64,28000,12000
rssm,posterior,state,0,1,0.99508,0.99248,0.1,640,28000,12000
rssm,post_deter,state,0,1,0.9932,0.98947,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.79122,0.93111,0.001,128,28000,12000
rssm,prior,state,0,1,0.99353,0.98937,10.0,640,28000,12000
rssm,enc,state,1,1,0.71772,0.72387,0.001,64,27972,11988
rssm,posterior,state,1,1,0.73155,0.60491,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.73095,0.6051,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.57478,0.64678,0.001,128,27972,11988
rssm,prior,state,1,1,0.73062,0.61085,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.99404,0.99017,10.0,640,27972,11988
rssm,enc,state,5,1,0.63458,0.61362,1.0,64,27860,11940
rssm,posterior,state,5,1,0.63788,0.41925,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.63848,0.415,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.51815,0.52507,0.001,128,27860,11940
rssm,prior,state,5,1,0.6378,0.44906,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.9943,0.99016,10.0,640,27860,11940
rssm,enc,state,20,1,0.61959,0.59737,10.0,64,27440,11760
rssm,posterior,state,20,1,0.62297,0.37554,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.62338,0.40258,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.50913,0.52409,0.1,128,27440,11760
rssm,prior,state,20,1,0.62329,0.3928,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99426,0.98958,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.00988,0.04179,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.00585,0.05301,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.01158,0.03275,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.02384,0.01144,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.00878,0.04829,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.58469,0.92108,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.57259,0.84467,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,0.56141,0.78812,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.33692,0.5642,0.001,128,28000,12000
rssm,prior,regime,0,1,0.55373,0.81855,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.01199,-0.0768,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.02597,-0.02487,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.02158,-0.04631,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.02369,-0.0257,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,0.02029,-0.00275,1000.0,640,28000,12000
