model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.86324,0.80802,0.001,64,28000,12000
rssm,posterior,state,0,1,0.89036,0.80648,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.86713,0.78921,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.64203,0.83291,10.0,128,28000,12000
rssm,prior,state,0,1,0.87081,0.78362,10.0,640,28000,12000
rssm,enc,state,1,1,0.59932,0.60979,10.0,64,27972,11988
rssm,posterior,state,1,1,0.69693,0.61879,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.68132,0.60214,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.47152,0.65802,10.0,128,27972,11988
rssm,prior,state,1,1,0.68447,0.58103,10.0,640,27972,11988
rssm,imag1,state,1,1,0.87083,0.77455,10.0,640,27972,11988
rssm,enc,state,5,1,0.31615,0.37431,10.0,64,27860,11940
rssm,posterior,state,5,1,0.45709,0.31501,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.4534,0.33598,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.25953,0.40124,10.0,128,27860,11940
rssm,prior,state,5,1,0.45678,0.3159,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.85915,0.77113,10.0,640,27860,11940
rssm,enc,state,20,1,0.09611,0.0181,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.12007,-0.26696,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.12035,-0.23891,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.08186,0.02224,1000.0,128,27440,11760
rssm,prior,state,20,1,0.11977,-0.24089,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.83931,0.77133,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.21688,-0.55773,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.62167,-0.79887,0.001,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.57383,-1.2333,0.001,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.03209,-0.58863,0.001,128,28000,12000
rssm,prior,return_to_go,0,1,-0.61014,-1.25374,0.001,640,28000,12000
rssm,enc,regime,0,1,0.40206,0.94538,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.17398,0.62465,1.0,640,28000,12000
rssm,post_deter,regime,0,1,0.10744,0.55298,1.0,512,28000,12000
rssm,post_stoch,regime,0,1,-0.02871,0.25394,0.001,128,28000,12000
rssm,prior,regime,0,1,0.14485,0.56628,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.07768,0.40348,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,-0.10493,-0.02532,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.1132,-0.19949,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.04414,-0.16169,0.001,128,28000,12000
rssm,prior,in_regime,0,1,-0.13257,-0.19075,10.0,640,28000,12000
