model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.96596,,0.1,64,28000,12000
rssm,posterior,state,0,1,0.99833,,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99783,,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.83342,,10.0,128,28000,12000
rssm,prior,state,0,1,0.998,,10.0,640,28000,12000
rssm,enc,state,1,1,0.84634,,1.0,64,27972,11988
rssm,posterior,state,1,1,0.88987,,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.88931,,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.72541,,10.0,128,27972,11988
rssm,prior,state,1,1,0.88971,,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.99816,,10.0,640,27972,11988
rssm,enc,state,5,1,0.51244,,10.0,64,27860,11940
rssm,posterior,state,5,1,0.56691,,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.56638,,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.41927,,10.0,128,27860,11940
rssm,prior,state,5,1,0.56718,,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.99812,,10.0,640,27860,11940
rssm,enc,state,20,1,0.32042,,10.0,64,27440,11760
rssm,posterior,state,20,1,0.34617,,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.34773,,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.24583,,10.0,128,27440,11760
rssm,prior,state,20,1,0.34873,,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99813,,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.21312,,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.2404,,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.24118,,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.16896,,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.24215,,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.83266,,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.93565,,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.92318,,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.61113,,10.0,128,28000,12000
rssm,prior,regime,0,1,0.92789,,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.0245,,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,0.00871,,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.00887,,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.0129,,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,0.00982,,1000.0,640,28000,12000
