model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98835,0.99873,1.0,64,28000,12000
rssm,posterior,state,0,1,0.9952,0.9957,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99159,0.99319,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.80545,0.95057,10.0,128,28000,12000
rssm,prior,state,0,1,0.99258,0.9928,10.0,640,28000,12000
rssm,enc,state,1,1,0.95171,0.97534,10.0,64,27972,11988
rssm,posterior,state,1,1,0.97295,0.97518,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.96996,0.97433,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.79361,0.93161,10.0,128,27972,11988
rssm,prior,state,1,1,0.9713,0.9737,10.0,640,27972,11988
rssm,imag1,state,1,1,0.99258,0.99283,10.0,640,27972,11988
rssm,enc,state,5,1,0.80366,0.89918,10.0,64,27860,11940
rssm,posterior,state,5,1,0.88534,0.89722,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.88167,0.89514,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.68697,0.84931,10.0,128,27860,11940
rssm,prior,state,5,1,0.88501,0.89667,10.0,640,27860,11940
rssm,imag5,state,5,1,0.98867,0.98931,10.0,640,27860,11940
rssm,enc,state,20,1,0.54608,0.66827,10.0,64,27440,11760
rssm,posterior,state,20,1,0.64465,0.62707,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.64221,0.6261,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.4788,0.60966,10.0,128,27440,11760
rssm,prior,state,20,1,0.64483,0.62917,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.96422,0.96716,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.10729,0.22344,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.26411,0.06642,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.25525,0.10428,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.18141,0.17282,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.25858,0.08095,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.93939,0.99817,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.99102,0.99482,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.98674,0.98959,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.77263,0.96903,0.001,128,28000,12000
rssm,prior,regime,0,1,0.98735,0.99076,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.25672,0.87485,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.37013,0.8773,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.35409,0.82712,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.19162,0.5673,10.0,128,28000,12000
rssm,prior,in_regime,0,1,0.37154,0.82946,10.0,640,28000,12000
