model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.88197,0.90059,10.0,64,28000,12000
rssm,posterior,state,0,1,0.88144,0.86978,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.85008,0.84216,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.71332,0.83491,0.001,128,28000,12000
rssm,prior,state,0,1,0.86795,0.85392,1000.0,640,28000,12000
rssm,enc,state,1,1,0.64456,0.75883,10.0,64,27972,11988
rssm,posterior,state,1,1,0.73408,0.77045,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.70224,0.73587,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.58304,0.69932,10.0,128,27972,11988
rssm,prior,state,1,1,0.72652,0.74639,10.0,640,27972,11988
rssm,imag1,state,1,1,0.86803,0.85087,1000.0,640,27972,11988
rssm,enc,state,5,1,0.49864,0.54462,10.0,64,27860,11940
rssm,posterior,state,5,1,0.54728,0.47726,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.54551,0.47156,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.47261,0.51768,10.0,128,27860,11940
rssm,prior,state,5,1,0.54813,0.47831,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.82628,0.8051,1000.0,640,27860,11940
rssm,enc,state,20,1,0.39074,0.3792,10.0,64,27440,11760
rssm,posterior,state,20,1,0.4017,0.22967,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.40205,0.22439,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.3708,0.37592,10.0,128,27440,11760
rssm,prior,state,20,1,0.40142,0.22246,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.77327,0.75879,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.02232,0.20427,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.01731,-0.36447,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.01795,-0.30587,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.00626,-0.039,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.01886,-0.37092,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.35053,0.89513,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.00934,-0.06645,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,0.00574,-0.37531,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.00498,0.06997,1000.0,128,28000,12000
rssm,prior,regime,0,1,0.00503,-0.3296,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.04945,0.44304,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.00371,-0.26598,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.00424,-0.24824,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.00471,-0.03995,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.00326,-0.2581,1000.0,640,28000,12000
