model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98701,0.99698,0.1,64,28000,12000
rssm,posterior,state,0,1,0.99693,0.99482,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99516,0.99394,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.64309,0.86218,10.0,128,28000,12000
rssm,prior,state,0,1,0.99564,0.993,10.0,640,28000,12000
rssm,enc,state,1,1,0.53483,0.54646,10.0,64,27972,11988
rssm,posterior,state,1,1,0.56472,0.43121,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.56428,0.4359,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.42819,0.4775,10.0,128,27972,11988
rssm,prior,state,1,1,0.56453,0.44027,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.99567,0.99288,10.0,640,27972,11988
rssm,enc,state,5,1,0.37287,0.38431,10.0,64,27860,11940
rssm,posterior,state,5,1,0.41408,0.23083,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.41394,0.23592,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.29953,0.31185,10.0,128,27860,11940
rssm,prior,state,5,1,0.41438,0.25254,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.9952,0.99235,10.0,640,27860,11940
rssm,enc,state,20,1,0.2654,0.24424,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.27299,0.05342,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.27065,0.03345,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.20079,0.1834,10.0,128,27440,11760
rssm,prior,state,20,1,0.2711,0.06138,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99442,0.99109,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.74259,0.97368,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.97399,0.98202,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.97365,0.97238,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.61275,0.97381,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.97454,0.97858,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.88753,0.98996,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.98008,0.99489,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.97684,0.98734,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.73037,0.91772,10.0,128,28000,12000
rssm,prior,regime,0,1,0.9781,0.98903,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.30787,0.81891,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,0.52304,0.93953,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.52092,0.92907,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.25945,0.51396,1.0,128,28000,12000
rssm,prior,in_regime,0,1,0.52111,0.92018,10.0,640,28000,12000
