model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.99796,0.99936,1.0,64,28000,12000
rssm,posterior,state,0,1,0.99901,0.99829,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99818,0.99774,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.94737,0.98639,10.0,128,28000,12000
rssm,prior,state,0,1,0.99847,0.99761,10.0,640,28000,12000
rssm,enc,state,1,1,0.98092,0.98915,1.0,64,27972,11988
rssm,posterior,state,1,1,0.98855,0.98923,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.98753,0.98899,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.9408,0.97776,10.0,128,27972,11988
rssm,prior,state,1,1,0.98828,0.98889,10.0,640,27972,11988
rssm,imag1,state,1,1,0.99846,0.99747,10.0,640,27972,11988
rssm,enc,state,5,1,0.9585,0.97612,10.0,64,27860,11940
rssm,posterior,state,5,1,0.97463,0.97596,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.97284,0.97514,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.93438,0.96526,10.0,128,27860,11940
rssm,prior,state,5,1,0.97374,0.97461,10.0,640,27860,11940
rssm,imag5,state,5,1,0.99693,0.99616,10.0,640,27860,11940
rssm,enc,state,20,1,0.91181,0.92989,10.0,64,27440,11760
rssm,posterior,state,20,1,0.92427,0.92426,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.92204,0.92304,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.88831,0.91951,10.0,128,27440,11760
rssm,prior,state,20,1,0.92338,0.92393,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99089,0.99062,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.7218,0.71812,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.76217,0.64037,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.75822,0.60757,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.7153,0.71543,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.75966,0.63411,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.99542,0.99924,0.1,64,28000,12000
rssm,posterior,regime,0,1,0.99888,0.99764,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.99781,0.99748,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.96784,0.99348,0.001,128,28000,12000
rssm,prior,regime,0,1,0.9982,0.99756,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.38263,0.83688,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.41643,0.88632,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.33547,0.81415,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.30363,0.77444,10.0,128,28000,12000
rssm,prior,in_regime,0,1,0.39419,0.8208,10.0,640,28000,12000
