model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98754,0.9984,0.001,64,28000,12000
rssm,posterior,state,0,1,0.99531,0.99512,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.98907,0.99083,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.81279,0.95503,10.0,128,28000,12000
rssm,prior,state,0,1,0.99053,0.99074,10.0,640,28000,12000
rssm,enc,state,1,1,0.94121,0.96966,0.001,64,27972,11988
rssm,posterior,state,1,1,0.9674,0.97047,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.96222,0.96794,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.78563,0.92802,10.0,128,27972,11988
rssm,prior,state,1,1,0.96441,0.96685,10.0,640,27972,11988
rssm,imag1,state,1,1,0.99054,0.99062,10.0,640,27972,11988
rssm,enc,state,5,1,0.77935,0.88344,1.0,64,27860,11940
rssm,posterior,state,5,1,0.86279,0.87809,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.85855,0.87191,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.66629,0.83288,10.0,128,27860,11940
rssm,prior,state,5,1,0.86198,0.87723,10.0,640,27860,11940
rssm,imag5,state,5,1,0.98483,0.98441,10.0,640,27860,11940
rssm,enc,state,20,1,0.55019,0.63922,10.0,64,27440,11760
rssm,posterior,state,20,1,0.61028,0.58708,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.60487,0.58085,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.4736,0.58126,10.0,128,27440,11760
rssm,prior,state,20,1,0.6096,0.58923,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.95402,0.95657,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.06344,0.01198,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.11021,-0.30741,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.11288,-0.36244,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.08137,0.02608,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.11674,-0.26027,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.92983,0.99582,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.99108,0.99526,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.98696,0.99191,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.82547,0.96644,10.0,128,28000,12000
rssm,prior,regime,0,1,0.98831,0.9908,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.28648,0.81671,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,0.45468,0.8521,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.44132,0.8227,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.30711,0.55549,10.0,128,28000,12000
rssm,prior,in_regime,0,1,0.46209,0.81793,10.0,640,28000,12000
