model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98897,0.99841,1.0,64,28000,12000
rssm,posterior,state,0,1,0.99215,0.99294,1.0,640,28000,12000
rssm,post_deter,state,0,1,0.98599,0.98919,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.59484,0.81307,1.0,128,28000,12000
rssm,prior,state,0,1,0.98863,0.99,0.1,640,28000,12000
rssm,enc,state,1,1,0.79715,0.90242,1.0,64,27972,11988
rssm,posterior,state,1,1,0.89293,0.91616,1.0,640,27972,11988
rssm,post_deter,state,1,1,0.88524,0.90759,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.53257,0.74222,1.0,128,27972,11988
rssm,prior,state,1,1,0.88977,0.9091,10.0,640,27972,11988
rssm,imag1,state,1,1,0.98862,0.98994,1.0,640,27972,11988
rssm,enc,state,5,1,0.47108,0.69246,0.001,64,27860,11940
rssm,posterior,state,5,1,0.63935,0.68051,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.62932,0.66451,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.32227,0.53056,1.0,128,27860,11940
rssm,prior,state,5,1,0.63659,0.67414,10.0,640,27860,11940
rssm,imag5,state,5,1,0.97611,0.97782,10.0,640,27860,11940
rssm,enc,state,20,1,0.09401,0.15275,10.0,64,27440,11760
rssm,posterior,state,20,1,0.13343,0.00922,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.13078,-0.04597,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.05964,0.0956,1.0,128,27440,11760
rssm,prior,state,20,1,0.13191,0.01288,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.92274,0.94355,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.08837,0.07186,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.09031,-0.23436,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.08976,-0.2485,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.07296,0.0784,1.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.08989,-0.23792,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.96826,0.99808,1.0,64,28000,12000
rssm,posterior,regime,0,1,0.99187,0.99641,1.0,640,28000,12000
rssm,post_deter,regime,0,1,0.98837,0.99275,0.001,512,28000,12000
rssm,post_stoch,regime,0,1,0.75816,0.96244,1.0,128,28000,12000
rssm,prior,regime,0,1,0.98982,0.99371,0.001,640,28000,12000
rssm,enc,in_regime,0,1,0.22672,0.81213,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.39192,0.82006,1.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.37685,0.70051,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.14885,0.59164,1.0,128,28000,12000
rssm,prior,in_regime,0,1,0.39775,0.73443,1.0,640,28000,12000
