model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.9571,0.99037,10.0,64,28000,12000
rssm,posterior,state,0,1,0.99705,0.99528,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99581,0.99421,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.81719,0.96596,10.0,128,28000,12000
rssm,prior,state,0,1,0.99606,0.994,1000.0,640,28000,12000
rssm,enc,state,1,1,0.57813,0.5863,1000.0,64,27972,11988
rssm,posterior,state,1,1,0.60902,0.43763,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.60879,0.45834,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.46574,0.52914,10.0,128,27972,11988
rssm,prior,state,1,1,0.60869,0.44649,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.99648,0.9944,1000.0,640,27972,11988
rssm,enc,state,5,1,0.49843,0.49351,1000.0,64,27860,11940
rssm,posterior,state,5,1,0.51677,0.298,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.51817,0.28713,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.40239,0.43348,10.0,128,27860,11940
rssm,prior,state,5,1,0.51717,0.28101,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.9965,0.99436,1000.0,640,27860,11940
rssm,enc,state,20,1,0.48062,0.45725,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.49659,0.26132,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.49705,0.2817,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.3858,0.41208,1000.0,128,27440,11760
rssm,prior,state,20,1,0.49688,0.28178,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99634,0.99421,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.01248,0.13978,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.01641,0.05326,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.01972,0.06177,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.02831,0.03985,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.01942,0.04437,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.60223,0.97405,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.83574,0.94429,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.81917,0.93847,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.46219,0.7782,0.1,128,28000,12000
rssm,prior,regime,0,1,0.82416,0.93777,1.0,640,28000,12000
rssm,enc,in_regime,0,1,-0.00063,0.12735,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.0272,-0.0251,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.0268,-0.03603,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.00019,-0.02722,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.02769,-0.04897,1000.0,640,28000,12000
