model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.81725,0.85779,10.0,64,28000,12000
rssm,posterior,state,0,1,0.81819,0.84008,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.80395,0.81807,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.66402,0.73503,10.0,128,28000,12000
rssm,prior,state,0,1,0.80555,0.81811,1000.0,640,28000,12000
rssm,enc,state,1,1,0.12391,0.10845,1000.0,64,27972,11988
rssm,posterior,state,1,1,0.09479,-0.25605,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.08915,-0.25939,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.0805,0.03472,1000.0,128,27972,11988
rssm,prior,state,1,1,0.08912,-0.26874,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.80572,0.82359,1000.0,640,27972,11988
rssm,enc,state,5,1,0.0446,0.01384,1000.0,64,27860,11940
rssm,posterior,state,5,1,0.0133,-0.35436,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.00953,-0.38422,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.01514,-0.05834,1000.0,128,27860,11940
rssm,prior,state,5,1,0.0098,-0.35056,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.80341,0.81359,1000.0,640,27860,11940
rssm,enc,state,20,1,0.03793,-0.01482,1000.0,64,27440,11760
rssm,posterior,state,20,1,-0.00059,-0.40374,1000.0,640,27440,11760
rssm,post_deter,state,20,1,-0.00326,-0.39305,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.00802,-0.0551,1000.0,128,27440,11760
rssm,prior,state,20,1,-0.00404,-0.4252,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.80407,0.79482,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,-2.77513,-3.03684,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-3.42825,-0.41488,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-3.60819,-0.88755,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.59125,-0.20455,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-3.09356,-0.28238,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.31686,0.89572,1000.0,64,28000,12000
rssm,posterior,regime,0,1,0.61601,0.58843,0.1,640,28000,12000
rssm,post_deter,regime,0,1,0.48254,0.55527,0.001,512,28000,12000
rssm,post_stoch,regime,0,1,0.53301,0.63749,1000.0,128,28000,12000
rssm,prior,regime,0,1,0.58039,0.53786,10.0,640,28000,12000
rssm,enc,in_regime,0,1,-1.16021,-3.00174,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,-1.49082,-0.08348,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-1.56301,-0.55141,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.27989,-0.02314,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-1.30951,-0.10931,1000.0,640,28000,12000
