model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.92184,0.96178,10.0,64,28000,12000
rssm,posterior,state,0,1,0.92526,0.92443,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.81109,0.84557,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.76692,0.84872,1000.0,128,28000,12000
rssm,prior,state,0,1,0.82871,0.84265,1000.0,640,28000,12000
rssm,enc,state,1,1,0.72052,0.8725,10.0,64,27972,11988
rssm,posterior,state,1,1,0.8033,0.84083,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.77978,0.81981,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.53765,0.6527,1000.0,128,27972,11988
rssm,prior,state,1,1,0.78468,0.81073,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.82873,0.84129,1000.0,640,27972,11988
rssm,enc,state,5,1,0.61136,0.73464,0.001,64,27860,11940
rssm,posterior,state,5,1,0.69494,0.72421,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.68558,0.70439,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.36239,0.58244,1000.0,128,27860,11940
rssm,prior,state,5,1,0.68933,0.69904,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.74841,0.76645,1000.0,640,27860,11940
rssm,enc,state,20,1,0.4352,0.49094,1.0,64,27440,11760
rssm,posterior,state,20,1,0.48979,0.3904,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.48918,0.41076,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.28726,0.3606,10.0,128,27440,11760
rssm,prior,state,20,1,0.4897,0.40532,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.71586,0.723,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.42671,0.63272,1.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.58416,0.53644,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.53783,0.50891,10.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.17428,0.27669,1000.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.54786,0.51005,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.07036,-0.01154,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.05612,-0.3083,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.05559,-0.29878,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.01698,-0.27644,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.05364,-0.31086,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.40097,0.33634,0.001,64,28000,12000
rssm,posterior,time_to_fall,0,1,0.39668,0.41611,1000.0,640,28000,12000
rssm,post_deter,time_to_fall,0,1,0.41421,0.27189,1000.0,512,28000,12000
rssm,post_stoch,time_to_fall,0,1,-0.06791,0.06866,0.001,128,28000,12000
rssm,prior,time_to_fall,0,1,0.41574,0.3962,1000.0,640,28000,12000
rssm,enc,reward_stand,0,1,0.72904,0.94457,10.0,64,28000,12000
rssm,posterior,reward_stand,0,1,0.85868,0.92197,10.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.86153,0.9199,10.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.11762,0.41961,0.001,128,28000,12000
rssm,prior,reward_stand,0,1,0.86433,0.92054,10.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.63652,0.84892,0.001,64,28000,12000
rssm,posterior,reward_walk,0,1,0.74059,0.79677,1000.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.72806,0.7832,1000.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.01549,0.27616,0.1,128,28000,12000
rssm,prior,reward_walk,0,1,0.7287,0.78103,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.72405,0.93219,10.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.83734,0.9002,1000.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.8314,0.89419,1000.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.02329,0.3916,0.001,128,28000,12000
rssm,prior,reward_run,0,1,0.83468,0.89648,1000.0,640,28000,12000
