model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.97415,,0.001,64,28000,12000
rssm,posterior,state,0,1,0.97908,,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.97596,,1.0,512,28000,12000
rssm,post_stoch,state,0,1,0.70686,,0.1,128,28000,12000
rssm,prior,state,0,1,0.97774,,10.0,640,28000,12000
rssm,enc,state,1,1,0.95117,,10.0,64,27972,11988
rssm,posterior,state,1,1,0.96988,,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.96792,,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.69668,,0.1,128,27972,11988
rssm,prior,state,1,1,0.96864,,10.0,640,27972,11988
rssm,imag1,state,1,1,0.97779,,10.0,640,27972,11988
rssm,enc,state,5,1,0.93617,,10.0,64,27860,11940
rssm,posterior,state,5,1,0.94458,,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.94386,,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.68104,,0.001,128,27860,11940
rssm,prior,state,5,1,0.94457,,10.0,640,27860,11940
rssm,imag5,state,5,1,0.97649,,10.0,640,27860,11940
rssm,enc,state,20,1,0.93455,,10.0,64,27440,11760
rssm,posterior,state,20,1,0.93968,,10.0,640,27440,11760
rssm,post_deter,state,20,1,0.93963,,10.0,512,27440,11760
rssm,post_stoch,state,20,1,0.67517,,0.001,128,27440,11760
rssm,prior,state,20,1,0.94017,,10.0,640,27440,11760
rssm,imag20,state,20,1,0.97703,,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,-39.99319,,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-42.55084,,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-40.95433,,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-5.5605,,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-42.05799,,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.55747,,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.07447,,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,0.06531,,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,-0.25657,,1000.0,128,28000,12000
rssm,prior,regime,0,1,0.06702,,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,-12.7346,,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-27.57801,,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-25.68308,,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-4.26327,,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-26.61452,,1000.0,640,28000,12000
