model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.80471,0.89211,1.0,64,28000,12000
rssm,posterior,state,0,1,0.79911,0.85919,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.60893,0.66484,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.57145,0.72843,10.0,128,28000,12000
rssm,prior,state,0,1,0.61839,0.65176,1000.0,640,28000,12000
rssm,enc,state,1,1,0.54765,0.66471,1.0,64,27972,11988
rssm,posterior,state,1,1,0.62127,0.6814,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.56725,0.60296,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.38266,0.50491,10.0,128,27972,11988
rssm,prior,state,1,1,0.57321,0.60346,10.0,640,27972,11988
rssm,imag1,state,1,1,0.61901,0.65069,1000.0,640,27972,11988
rssm,enc,state,5,1,0.27524,0.42053,0.001,64,27860,11940
rssm,posterior,state,5,1,0.42974,0.49148,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.42208,0.48749,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.15239,0.24918,10.0,128,27860,11940
rssm,prior,state,5,1,0.42551,0.46492,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.55869,0.56691,1000.0,640,27860,11940
rssm,enc,state,20,1,0.11434,0.10648,10.0,64,27440,11760
rssm,posterior,state,20,1,0.1791,0.05008,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.17493,0.04088,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.09267,0.01252,10.0,128,27440,11760
rssm,prior,state,20,1,0.17556,0.04815,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.54222,0.55958,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.56367,0.63416,10.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.60421,0.60293,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.58641,0.56811,1000.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.45153,0.50106,10.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.5897,0.58895,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.46225,0.4731,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.46825,0.37742,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.46062,0.3615,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.43633,0.35981,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.4648,0.37455,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,-1.03089,0.17464,1000.0,64,28000,12000
rssm,posterior,time_to_fall,0,1,-1.73421,-0.33244,1000.0,640,28000,12000
rssm,post_deter,time_to_fall,0,1,-1.42639,-0.14766,1000.0,512,28000,12000
rssm,post_stoch,time_to_fall,0,1,-2.05911,-1.58322,1000.0,128,28000,12000
rssm,prior,time_to_fall,0,1,-1.523,-0.60784,1000.0,640,28000,12000
rssm,enc,reward_stand,0,1,0.58555,0.87967,1.0,64,28000,12000
rssm,posterior,reward_stand,0,1,0.91395,0.96058,10.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.91147,0.9632,10.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.28782,0.46881,1000.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.91256,0.96335,10.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.52057,0.73466,10.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.68612,0.74625,1000.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.67615,0.74399,1000.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.2967,0.42245,1000.0,128,28000,12000
rssm,prior,reward_walk,0,1,0.67834,0.7267,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.58681,0.87283,1.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.9041,0.95216,10.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.90082,0.95351,10.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.29008,0.49014,1000.0,128,28000,12000
rssm,prior,reward_run,0,1,0.90263,0.95438,10.0,640,28000,12000
