model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98798,0.9982,10.0,64,28000,12000
rssm,posterior,state,0,1,0.992,0.99201,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.97436,0.97989,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.64616,0.86201,1.0,128,28000,12000
rssm,prior,state,0,1,0.97959,0.9795,10.0,640,28000,12000
rssm,enc,state,1,1,0.62318,0.78131,1.0,64,27972,11988
rssm,posterior,state,1,1,0.77697,0.8177,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.75043,0.77786,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.46339,0.6807,0.001,128,27972,11988
rssm,prior,state,1,1,0.76431,0.78824,10.0,640,27972,11988
rssm,imag1,state,1,1,0.97958,0.97987,10.0,640,27972,11988
rssm,enc,state,5,1,0.27759,0.42395,0.001,64,27860,11940
rssm,posterior,state,5,1,0.38715,0.34495,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.37671,0.30665,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.20623,0.32674,10.0,128,27860,11940
rssm,prior,state,5,1,0.38457,0.31698,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.94971,0.9504,10.0,640,27860,11940
rssm,enc,state,20,1,0.0484,0.03941,10.0,64,27440,11760
rssm,posterior,state,20,1,0.06,-0.20016,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.05743,-0.22732,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.0346,0.03754,10.0,128,27440,11760
rssm,prior,state,20,1,0.05798,-0.19357,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.86312,0.87673,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.02072,-0.03843,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.05197,-0.34347,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.04485,-0.42749,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.0435,-0.01701,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.04539,-0.3651,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.8413,0.99101,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.98266,0.99111,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.97148,0.97773,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.67473,0.94775,0.001,128,28000,12000
rssm,prior,regime,0,1,0.97402,0.97958,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.21116,0.8028,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.34617,0.8333,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.33863,0.81031,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.14636,0.56403,10.0,128,28000,12000
rssm,prior,in_regime,0,1,0.33864,0.8062,10.0,640,28000,12000
