model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.61248,0.62614,1000.0,64,28000,12000
rssm,posterior,state,0,1,0.61922,0.53085,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.57097,0.48198,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.44663,0.57145,10.0,128,28000,12000
rssm,prior,state,0,1,0.58802,0.49972,1000.0,640,28000,12000
rssm,enc,state,1,1,0.35216,0.48276,10.0,64,27972,11988
rssm,posterior,state,1,1,0.45641,0.43518,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.42777,0.39072,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.29603,0.4289,10.0,128,27972,11988
rssm,prior,state,1,1,0.44239,0.39179,10.0,640,27972,11988
rssm,imag1,state,1,1,0.58778,0.49471,1000.0,640,27972,11988
rssm,enc,state,5,1,0.20492,0.26873,10.0,64,27860,11940
rssm,posterior,state,5,1,0.27032,0.13314,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.26556,0.15147,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.16361,0.23395,10.0,128,27860,11940
rssm,prior,state,5,1,0.26805,0.11763,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.54688,0.45128,1000.0,640,27860,11940
rssm,enc,state,20,1,0.12558,0.13398,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.15827,-0.0639,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.15778,-0.02878,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.09721,0.10458,10.0,128,27440,11760
rssm,prior,state,20,1,0.15859,-0.04822,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.51603,0.40675,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.03867,0.19697,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.01963,-0.28145,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.02141,-0.29507,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.00099,-0.04167,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.02239,-0.31442,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.33844,0.95477,0.001,64,28000,12000
rssm,posterior,regime,0,1,-0.00474,-0.38721,1000.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.00742,-0.4685,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.00199,-0.02612,1000.0,128,28000,12000
rssm,prior,regime,0,1,-0.00822,-0.46579,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.1236,0.51418,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.00113,-0.30052,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.00029,-0.28804,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.00363,-0.04097,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.00102,-0.31178,1000.0,640,28000,12000
