model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.88261,0.95549,1.0,64,28000,12000
rssm,posterior,state,0,1,0.92303,0.93761,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.8282,0.84941,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.55724,0.68789,10.0,128,28000,12000
rssm,prior,state,0,1,0.86337,0.86317,10.0,640,28000,12000
rssm,enc,state,1,1,0.48585,0.74209,0.001,64,27972,11988
rssm,posterior,state,1,1,0.74801,0.81349,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.73609,0.77993,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.24302,0.40511,0.001,128,27972,11988
rssm,prior,state,1,1,0.74311,0.7931,10.0,640,27972,11988
rssm,imag1,state,1,1,0.86341,0.86196,10.0,640,27972,11988
rssm,enc,state,5,1,0.28048,0.52892,0.001,64,27860,11940
rssm,posterior,state,5,1,0.44453,0.53982,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.4384,0.52633,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.09784,0.16127,1000.0,128,27860,11940
rssm,prior,state,5,1,0.44496,0.5219,10.0,640,27860,11940
rssm,imag5,state,5,1,0.7468,0.73845,10.0,640,27860,11940
rssm,enc,state,20,1,0.03995,0.05054,10.0,64,27440,11760
rssm,posterior,state,20,1,0.08234,-0.10641,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.08317,-0.07381,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.01161,-0.05869,1000.0,128,27440,11760
rssm,prior,state,20,1,0.08349,-0.08624,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.58716,0.58538,10.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.7059,0.8392,10.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.84059,0.84686,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.83604,0.8399,1000.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.16738,0.3691,10.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.83812,0.83659,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.262,0.18802,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.2909,0.0677,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.28878,0.04438,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.10496,0.02457,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.2901,0.05578,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.58374,0.80551,10.0,64,27998,11981
rssm,posterior,time_to_fall,0,1,0.67873,0.7781,1000.0,640,27998,11981
rssm,post_deter,time_to_fall,0,1,0.67025,0.73632,1000.0,512,27998,11981
rssm,post_stoch,time_to_fall,0,1,0.14308,0.27007,1000.0,128,27998,11981
rssm,prior,time_to_fall,0,1,0.68327,0.75945,10.0,640,27998,11981
rssm,enc,reward_stand,0,1,0.69317,0.9536,0.001,64,28000,12000
rssm,posterior,reward_stand,0,1,0.90902,0.97041,10.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.90671,0.96106,10.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.11171,0.29237,1000.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.90821,0.96398,10.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.58824,0.76667,10.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.69848,0.80383,1000.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.69345,0.79237,1000.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.13254,0.26604,1000.0,128,28000,12000
rssm,prior,reward_walk,0,1,0.69503,0.78634,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.68887,0.90028,10.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.82418,0.92018,1000.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.8203,0.91732,1000.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.13127,0.33803,1000.0,128,28000,12000
rssm,prior,reward_run,0,1,0.82283,0.91593,1000.0,640,28000,12000
