model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.78733,0.87448,0.001,64,28000,12000
rssm,posterior,state,0,1,0.80407,0.82004,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.5518,0.58281,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.59859,0.73907,10.0,128,28000,12000
rssm,prior,state,0,1,0.56829,0.54166,1000.0,640,28000,12000
rssm,enc,state,1,1,0.51427,0.64327,0.001,64,27972,11988
rssm,posterior,state,1,1,0.59357,0.60319,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.48946,0.51495,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.37707,0.49904,10.0,128,27972,11988
rssm,prior,state,1,1,0.50328,0.49129,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.56864,0.55222,1000.0,640,27972,11988
rssm,enc,state,5,1,0.2409,0.39198,1.0,64,27860,11940
rssm,posterior,state,5,1,0.40559,0.37837,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.3817,0.39397,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.15009,0.26462,10.0,128,27860,11940
rssm,prior,state,5,1,0.39626,0.36336,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.47846,0.42736,1000.0,640,27860,11940
rssm,enc,state,20,1,0.1371,0.14128,10.0,64,27440,11760
rssm,posterior,state,20,1,0.20726,0.02377,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.20706,0.03171,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.08322,0.06701,10.0,128,27440,11760
rssm,prior,state,20,1,0.20641,-0.01745,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.47166,0.44647,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.43111,0.51159,0.001,64,28000,12000
rssm,posterior,gait_phase,0,1,0.48913,0.36675,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.47131,0.32795,10.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.31366,0.40415,0.001,128,28000,12000
rssm,prior,gait_phase,0,1,0.47194,0.35851,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.46033,0.49836,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.46496,0.38819,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.45768,0.35222,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.31278,0.31228,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.45489,0.34434,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,-1.222,0.43166,1000.0,64,25501,12000
rssm,posterior,time_to_fall,0,1,-3.75627,-0.8077,1000.0,640,25501,12000
rssm,post_deter,time_to_fall,0,1,-4.10623,-0.94542,1000.0,512,25501,12000
rssm,post_stoch,time_to_fall,0,1,-0.76977,-0.85449,1000.0,128,25501,12000
rssm,prior,time_to_fall,0,1,-4.32686,-1.10592,1000.0,640,25501,12000
rssm,enc,reward_stand,0,1,0.54893,0.91085,10.0,64,28000,12000
rssm,posterior,reward_stand,0,1,0.81717,0.93781,1000.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.80194,0.92358,1000.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.16053,0.4695,1000.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.8068,0.92147,1000.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.47051,0.78955,1000.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.50425,0.68746,1000.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.49613,0.62432,1000.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.21572,0.21945,1000.0,128,28000,12000
rssm,prior,reward_walk,0,1,0.5004,0.61208,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.55802,0.91401,10.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.7916,0.91357,1000.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.77925,0.90575,1000.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.17496,0.4523,1000.0,128,28000,12000
rssm,prior,reward_run,0,1,0.78314,0.89948,1000.0,640,28000,12000
