model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.87328,0.93457,10.0,64,28000,12000
rssm,posterior,state,0,1,0.88062,0.91391,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.68006,0.73361,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.71295,0.81641,10.0,128,28000,12000
rssm,prior,state,0,1,0.70425,0.73324,10.0,640,28000,12000
rssm,enc,state,1,1,0.56988,0.74953,10.0,64,27972,11988
rssm,posterior,state,1,1,0.68658,0.7538,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.62833,0.68708,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.45881,0.58798,10.0,128,27972,11988
rssm,prior,state,1,1,0.63744,0.68563,10.0,640,27972,11988
rssm,imag1,state,1,1,0.70427,0.73017,10.0,640,27972,11988
rssm,enc,state,5,1,0.37254,0.58515,0.001,64,27860,11940
rssm,posterior,state,5,1,0.51398,0.56274,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.49396,0.52726,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.2087,0.34935,10.0,128,27860,11940
rssm,prior,state,5,1,0.50001,0.51671,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.57851,0.6032,10.0,640,27860,11940
rssm,enc,state,20,1,0.18348,0.24072,10.0,64,27440,11760
rssm,posterior,state,20,1,0.23748,0.09619,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.23649,0.11771,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.07294,0.09025,1000.0,128,27440,11760
rssm,prior,state,20,1,0.2382,0.09373,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.5082,0.51811,10.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.6496,0.82239,0.001,64,28000,12000
rssm,posterior,gait_phase,0,1,0.78556,0.79294,10.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.76745,0.76602,10.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.43247,0.57956,10.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.76973,0.76542,10.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.27048,0.21589,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.2515,0.02085,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.24664,-0.00337,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.13341,0.05306,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.24631,0.00705,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.46819,0.617,10.0,64,27944,11896
rssm,posterior,time_to_fall,0,1,0.48433,0.56301,1000.0,640,27944,11896
rssm,post_deter,time_to_fall,0,1,0.47623,0.50161,1000.0,512,27944,11896
rssm,post_stoch,time_to_fall,0,1,0.15512,0.30587,1000.0,128,27944,11896
rssm,prior,time_to_fall,0,1,0.4841,0.51061,1000.0,640,27944,11896
rssm,enc,reward_stand,0,1,0.73117,0.94464,1.0,64,28000,12000
rssm,posterior,reward_stand,0,1,0.88463,0.94795,10.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.88207,0.94262,10.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.21805,0.55186,10.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.88458,0.94214,10.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.54787,0.84436,10.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.68532,0.82331,10.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.68123,0.79691,10.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.1722,0.42544,1000.0,128,28000,12000
rssm,prior,reward_walk,0,1,0.6833,0.78871,10.0,640,28000,12000
rssm,enc,reward_run,0,1,0.66286,0.93588,10.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.8184,0.92096,10.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.81466,0.90197,10.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.20138,0.52107,10.0,128,28000,12000
rssm,prior,reward_run,0,1,0.81663,0.9048,10.0,640,28000,12000
