model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.90584,0.96257,10.0,64,28000,12000
rssm,posterior,state,0,1,0.88562,0.91561,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.73989,0.74207,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.35582,0.59602,1000.0,128,28000,12000
rssm,prior,state,0,1,0.79829,0.76226,1000.0,640,28000,12000
rssm,enc,state,1,1,0.33567,0.38681,10.0,64,27972,11988
rssm,posterior,state,1,1,0.35034,0.19271,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.33932,0.17467,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.15894,0.09946,1000.0,128,27972,11988
rssm,prior,state,1,1,0.35653,0.16774,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.79839,0.76415,1000.0,640,27972,11988
rssm,enc,state,5,1,0.12259,0.07959,10.0,64,27860,11940
rssm,posterior,state,5,1,0.10992,-0.24687,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.1163,-0.15738,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.02287,-0.03431,1000.0,128,27860,11940
rssm,prior,state,5,1,0.11912,-0.18757,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.67655,0.59595,1000.0,640,27860,11940
rssm,enc,state,20,1,0.01157,-0.08067,1000.0,64,27440,11760
rssm,posterior,state,20,1,-0.00868,-0.42033,1000.0,640,27440,11760
rssm,post_deter,state,20,1,-0.00109,-0.35255,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,-0.00293,-0.12466,1000.0,128,27440,11760
rssm,prior,state,20,1,-0.00278,-0.37538,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.53338,0.41273,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.35167,0.42613,10.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.48036,-0.06171,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.47396,0.28366,1000.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.07255,-0.11202,1000.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.47665,0.3204,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.27086,0.19183,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.27433,0.1542,10.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.27756,0.09945,10.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.06077,0.09766,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.27888,0.15075,10.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.31947,0.3594,1000.0,64,28000,12000
rssm,posterior,time_to_fall,0,1,0.44199,0.52067,1000.0,640,28000,12000
rssm,post_deter,time_to_fall,0,1,0.44168,0.51861,1000.0,512,28000,12000
rssm,post_stoch,time_to_fall,0,1,0.07288,0.17561,1000.0,128,28000,12000
rssm,prior,time_to_fall,0,1,0.4463,0.51594,1000.0,640,28000,12000
rssm,enc,reward_stand,0,1,0.5457,0.86812,10.0,64,28000,12000
rssm,posterior,reward_stand,0,1,0.78627,0.88879,1000.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.795,0.91395,10.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.09761,0.0366,1000.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.79726,0.90682,10.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.38149,0.60215,1000.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.46447,0.42456,1000.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.49528,0.52262,1000.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.01575,-0.41508,1000.0,128,28000,12000
rssm,prior,reward_walk,0,1,0.49769,0.52845,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.56992,0.8613,10.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.76279,0.88179,1000.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.76683,0.88579,1000.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.08982,0.06414,1000.0,128,28000,12000
rssm,prior,reward_run,0,1,0.76932,0.88375,1000.0,640,28000,12000
