model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.80981,0.82492,0.001,64,28000,12000
rssm,posterior,state,0,1,0.79826,0.80571,0.1,640,28000,12000
rssm,post_deter,state,0,1,0.7724,0.77193,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.52105,0.67882,0.001,128,28000,12000
rssm,prior,state,0,1,0.78009,0.78481,10.0,640,28000,12000
rssm,enc,state,1,1,0.13817,0.09089,0.001,64,27972,11988
rssm,posterior,state,1,1,0.1167,-0.35141,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.10459,-0.38652,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.10725,0.05884,10.0,128,27972,11988
rssm,prior,state,1,1,0.1103,-0.31067,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.78022,0.78274,10.0,640,27972,11988
rssm,enc,state,5,1,0.05991,-0.0007,0.001,64,27860,11940
rssm,posterior,state,5,1,0.03005,-0.45254,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.02037,-0.45094,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.05139,-0.03254,10.0,128,27860,11940
rssm,prior,state,5,1,0.02515,-0.43062,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.77652,0.77378,10.0,640,27860,11940
rssm,enc,state,20,1,0.04937,-0.03519,0.001,64,27440,11760
rssm,posterior,state,20,1,0.01633,-0.4754,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.00743,-0.43594,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.04308,-0.04966,10.0,128,27440,11760
rssm,prior,state,20,1,0.0128,-0.43691,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.77358,0.76627,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.41915,0.21152,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-1.07066,0.16184,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.96145,-0.03285,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.36681,-0.2341,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.81667,0.04588,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.46116,0.93923,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.24224,0.65006,0.001,640,28000,12000
rssm,post_deter,regime,0,1,0.14927,0.5662,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.15624,0.35623,1000.0,128,28000,12000
rssm,prior,regime,0,1,0.19519,0.62093,10.0,640,28000,12000
rssm,enc,in_regime,0,1,-0.3361,0.20407,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-1.09052,-0.30681,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-1.04218,-0.76312,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.27434,-0.7328,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.96266,-0.43453,1000.0,640,28000,12000
