model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98498,0.99823,1.0,64,28000,12000
rssm,posterior,state,0,1,0.99247,0.99332,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.98617,0.98851,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.62335,0.89185,10.0,128,28000,12000
rssm,prior,state,0,1,0.98824,0.98801,10.0,640,28000,12000
rssm,enc,state,1,1,0.82935,0.90622,1.0,64,27972,11988
rssm,posterior,state,1,1,0.90026,0.91646,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.89226,0.90853,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.56821,0.81258,10.0,128,27972,11988
rssm,prior,state,1,1,0.89759,0.91038,10.0,640,27972,11988
rssm,imag1,state,1,1,0.98826,0.98832,10.0,640,27972,11988
rssm,enc,state,5,1,0.64609,0.75233,1.0,64,27860,11940
rssm,posterior,state,5,1,0.72449,0.72387,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.71382,0.71158,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.47774,0.67594,0.001,128,27860,11940
rssm,prior,state,5,1,0.72144,0.72105,10.0,640,27860,11940
rssm,imag5,state,5,1,0.97094,0.97089,10.0,640,27860,11940
rssm,enc,state,20,1,0.30505,0.39243,0.001,64,27440,11760
rssm,posterior,state,20,1,0.35511,0.26712,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.34734,0.25288,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.23241,0.32504,10.0,128,27440,11760
rssm,prior,state,20,1,0.35191,0.27445,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.90974,0.92374,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.11635,0.08953,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.15478,-0.10623,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.15209,-0.11986,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.10439,0.08515,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.1548,-0.08236,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.97506,0.99817,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.99385,0.99522,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.99055,0.99204,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.76814,0.97325,10.0,128,28000,12000
rssm,prior,regime,0,1,0.99118,0.99269,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.26264,0.89056,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.37701,0.82189,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.37164,0.81097,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.17494,0.66537,10.0,128,28000,12000
rssm,prior,in_regime,0,1,0.3833,0.80056,10.0,640,28000,12000
