model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98766,0.99709,0.001,64,28000,12000
rssm,posterior,state,0,1,0.99671,0.99507,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99496,0.99398,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.6252,0.82786,0.001,128,28000,12000
rssm,prior,state,0,1,0.9953,0.99301,1000.0,640,28000,12000
rssm,enc,state,1,1,0.53231,0.53932,0.001,64,27972,11988
rssm,posterior,state,1,1,0.55865,0.44456,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.55813,0.45004,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.41747,0.4646,0.001,128,27972,11988
rssm,prior,state,1,1,0.55829,0.45903,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.99533,0.99312,1000.0,640,27972,11988
rssm,enc,state,5,1,0.37008,0.38697,0.001,64,27860,11940
rssm,posterior,state,5,1,0.40465,0.24998,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.40488,0.26002,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.30641,0.32218,1.0,128,27860,11940
rssm,prior,state,5,1,0.40537,0.27131,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.99497,0.99209,1000.0,640,27860,11940
rssm,enc,state,20,1,0.25797,0.237,10.0,64,27440,11760
rssm,posterior,state,20,1,0.25875,0.05323,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.25744,0.0761,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.19273,0.18947,1.0,128,27440,11760
rssm,prior,state,20,1,0.25757,0.07648,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99388,0.99177,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.55603,0.97185,1.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.92584,0.98601,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.8956,0.97128,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.39057,0.9555,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.91615,0.97546,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.89651,0.98908,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.97316,0.99501,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.96201,0.98793,1000.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.6375,0.91326,0.001,128,28000,12000
rssm,prior,regime,0,1,0.96403,0.991,1000.0,640,28000,12000
rssm,enc,in_regime,0,1,0.33408,0.84258,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,0.53686,0.94506,0.001,640,28000,12000
rssm,post_deter,in_regime,0,1,0.53197,0.92558,0.001,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.24746,0.60968,0.001,128,28000,12000
rssm,prior,in_regime,0,1,0.53528,0.92919,1.0,640,28000,12000
