model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98827,,0.001,64,28000,12000
rssm,posterior,state,0,1,0.99249,,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99182,,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.77324,,0.001,128,28000,12000
rssm,prior,state,0,1,0.99196,,10.0,640,28000,12000
rssm,enc,state,1,1,0.97082,,0.001,64,27972,11988
rssm,posterior,state,1,1,0.98787,,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.98675,,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.76717,,0.001,128,27972,11988
rssm,prior,state,1,1,0.98718,,10.0,640,27972,11988
rssm,imag1,state,1,1,0.992,,10.0,640,27972,11988
rssm,enc,state,5,1,0.95878,,0.001,64,27860,11940
rssm,posterior,state,5,1,0.97753,,10.0,640,27860,11940
rssm,post_deter,state,5,1,0.97692,,10.0,512,27860,11940
rssm,post_stoch,state,5,1,0.75743,,0.001,128,27860,11940
rssm,prior,state,5,1,0.97761,,10.0,640,27860,11940
rssm,imag5,state,5,1,0.99194,,1.0,640,27860,11940
rssm,enc,state,20,1,0.94463,,0.001,64,27440,11760
rssm,posterior,state,20,1,0.95293,,10.0,640,27440,11760
rssm,post_deter,state,20,1,0.95278,,10.0,512,27440,11760
rssm,post_stoch,state,20,1,0.74068,,0.001,128,27440,11760
rssm,prior,state,20,1,0.95285,,10.0,640,27440,11760
rssm,imag20,state,20,1,0.99166,,1.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.00993,,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.04889,,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.06334,,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.02859,,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.05702,,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.62266,,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.09819,,10.0,640,28000,12000
rssm,post_deter,regime,0,1,-0.11118,,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,-0.27393,,1000.0,128,28000,12000
rssm,prior,regime,0,1,-0.02471,,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.00952,,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.0439,,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.04457,,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.00318,,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.04712,,1000.0,640,28000,12000
