model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.85451,0.75015,1000.0,64,28000,12000
rssm,posterior,state,0,1,0.87021,0.83403,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.85775,0.80603,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.53657,0.66187,10.0,128,28000,12000
rssm,prior,state,0,1,0.85955,0.82038,1000.0,640,28000,12000
rssm,enc,state,1,1,0.14025,-0.0369,1000.0,64,27972,11988
rssm,posterior,state,1,1,0.13565,-0.36281,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.13398,-0.35777,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.08501,0.0292,10.0,128,27972,11988
rssm,prior,state,1,1,0.13083,-0.40259,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.85955,0.81941,1000.0,640,27972,11988
rssm,enc,state,5,1,0.05959,-0.15774,1000.0,64,27860,11940
rssm,posterior,state,5,1,0.04751,-0.45457,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.05053,-0.44223,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.02435,-0.06991,1000.0,128,27860,11940
rssm,prior,state,5,1,0.04941,-0.46008,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.85503,0.80811,1000.0,640,27860,11940
rssm,enc,state,20,1,0.05076,-0.16076,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.03554,-0.48003,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.03946,-0.47391,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.02033,-0.06926,1000.0,128,27440,11760
rssm,prior,state,20,1,0.03396,-0.49385,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.8551,0.8088,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.15278,-0.24222,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.34493,-0.26825,0.001,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.36306,-0.20837,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.15843,-0.25775,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.305,-0.20877,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.31521,0.8337,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.20066,0.74311,0.001,640,28000,12000
rssm,post_deter,regime,0,1,0.00058,0.63776,0.001,512,28000,12000
rssm,post_stoch,regime,0,1,0.03589,0.30328,0.001,128,28000,12000
rssm,prior,regime,0,1,0.12136,0.72077,0.001,640,28000,12000
rssm,enc,in_regime,0,1,-0.07747,-0.88664,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.35437,-1.48673,0.1,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.31503,-0.47137,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.19106,-0.53033,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.38388,-0.81487,0.001,640,28000,12000
