model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.90657,0.97073,10.0,64,28000,12000
rssm,posterior,state,0,1,0.86292,0.93373,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.74662,0.7469,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.36966,0.4856,10.0,128,28000,12000
rssm,prior,state,0,1,0.79528,0.76293,1000.0,640,28000,12000
rssm,enc,state,1,1,0.33206,0.40145,10.0,64,27972,11988
rssm,posterior,state,1,1,0.37768,0.18332,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.34251,0.15513,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.17058,0.16735,10.0,128,27972,11988
rssm,prior,state,1,1,0.35995,0.15939,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.79536,0.76168,1000.0,640,27972,11988
rssm,enc,state,5,1,0.12547,0.07612,10.0,64,27860,11940
rssm,posterior,state,5,1,0.11854,-0.22384,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.1216,-0.17692,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.0234,-0.04454,1000.0,128,27860,11940
rssm,prior,state,5,1,0.1249,-0.18285,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.67171,0.59409,1000.0,640,27860,11940
rssm,enc,state,20,1,0.01309,-0.07527,1000.0,64,27440,11760
rssm,posterior,state,20,1,-0.0203,-0.42624,1000.0,640,27440,11760
rssm,post_deter,state,20,1,-0.00124,-0.38321,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,-0.00983,-0.4305,1000.0,128,27440,11760
rssm,prior,state,20,1,-0.00312,-0.37715,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.53338,0.41079,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.34716,0.44191,10.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.49674,0.36548,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.48557,0.32707,1000.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.10189,0.05482,1000.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.48565,0.33027,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.22457,0.16028,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,0.17839,-0.32495,10.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.17744,-0.06294,10.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.08997,0.05856,0.001,128,28000,12000
rssm,prior,return_to_go,0,1,0.18604,-0.05144,10.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.38621,0.68384,0.001,64,28000,12000
rssm,posterior,time_to_fall,0,1,0.40373,0.46469,10.0,640,28000,12000
rssm,post_deter,time_to_fall,0,1,0.37974,0.5146,1.0,512,28000,12000
rssm,post_stoch,time_to_fall,0,1,0.15141,0.18181,0.001,128,28000,12000
rssm,prior,time_to_fall,0,1,0.40395,0.55646,0.001,640,28000,12000
rssm,enc,reward_stand,0,1,0.47313,0.83312,0.001,64,28000,12000
rssm,posterior,reward_stand,0,1,0.78424,0.91906,0.001,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.781,0.92372,0.001,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.09231,0.52693,0.001,128,28000,12000
rssm,prior,reward_stand,0,1,0.78701,0.9246,0.001,640,28000,12000
rssm,enc,reward_walk,0,1,0.30169,0.50007,0.001,64,28000,12000
rssm,posterior,reward_walk,0,1,0.3817,0.43207,10.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.38361,0.38332,10.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.0743,0.25267,0.001,128,28000,12000
rssm,prior,reward_walk,0,1,0.3911,0.40192,10.0,640,28000,12000
rssm,enc,reward_run,0,1,0.47436,0.81655,0.001,64,28000,12000
rssm,posterior,reward_run,0,1,0.7429,0.85995,0.001,640,28000,12000
rssm,post_deter,reward_run,0,1,0.73908,0.86016,0.001,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.09832,0.52235,0.001,128,28000,12000
rssm,prior,reward_run,0,1,0.74639,0.86149,0.001,640,28000,12000
