model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.84436,0.9019,10.0,64,28000,12000
rssm,posterior,state,0,1,0.88139,0.87579,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.78485,0.76474,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.35306,0.41643,10.0,128,28000,12000
rssm,prior,state,0,1,0.82201,0.79469,1000.0,640,28000,12000
rssm,enc,state,1,1,0.43992,0.5628,10.0,64,27972,11988
rssm,posterior,state,1,1,0.63729,0.62657,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.62205,0.59375,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.1433,0.16492,10.0,128,27972,11988
rssm,prior,state,1,1,0.62837,0.60173,10.0,640,27972,11988
rssm,imag1,state,1,1,0.82197,0.79431,1000.0,640,27972,11988
rssm,enc,state,5,1,0.18675,0.19995,10.0,64,27860,11940
rssm,posterior,state,5,1,0.26505,0.09195,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.25921,0.09511,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.04523,0.00191,1000.0,128,27860,11940
rssm,prior,state,5,1,0.2611,0.08974,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.72921,0.67462,1000.0,640,27860,11940
rssm,enc,state,20,1,0.01946,-0.0771,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.01277,-0.34408,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.0158,-0.3213,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.00196,-0.08593,1000.0,128,27440,11760
rssm,prior,state,20,1,0.01441,-0.33968,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.55512,0.46347,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.56511,0.60363,1.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.69613,0.61965,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.69367,0.61918,1000.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.12855,0.20729,10.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.69384,0.61521,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.2,-0.19795,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.18054,-0.17025,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.18393,-0.2199,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.09415,-0.1722,0.001,128,28000,12000
rssm,prior,return_to_go,0,1,0.17927,-0.18787,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.51816,0.51625,10.0,64,27891,11946
rssm,posterior,time_to_fall,0,1,0.53838,0.57047,1000.0,640,27891,11946
rssm,post_deter,time_to_fall,0,1,0.53673,0.55719,1000.0,512,27891,11946
rssm,post_stoch,time_to_fall,0,1,0.21911,0.24393,0.001,128,27891,11946
rssm,prior,time_to_fall,0,1,0.53924,0.52755,1000.0,640,27891,11946
rssm,enc,reward_stand,0,1,0.80576,0.96974,10.0,64,28000,12000
rssm,posterior,reward_stand,0,1,0.9412,0.97587,10.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.9397,0.9654,10.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.30442,0.53547,10.0,128,28000,12000
rssm,prior,reward_stand,0,1,0.94019,0.96916,10.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.54857,0.70287,10.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.64001,0.63824,1000.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.63914,0.60377,1000.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.2104,0.1817,0.1,128,28000,12000
rssm,prior,reward_walk,0,1,0.63816,0.60438,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.73417,0.90379,10.0,64,28000,12000
rssm,posterior,reward_run,0,1,0.84769,0.88492,10.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.84668,0.85958,10.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.27875,0.40227,10.0,128,28000,12000
rssm,prior,reward_run,0,1,0.84761,0.87016,1000.0,640,28000,12000
