model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.99074,,10.0,64,28000,12000
rssm,posterior,state,0,1,0.99642,,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.96935,,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.8266,,1.0,128,28000,12000
rssm,prior,state,0,1,0.97015,,10.0,640,28000,12000
rssm,enc,state,1,1,0.69908,,1000.0,64,27972,11988
rssm,posterior,state,1,1,0.92056,,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.90614,,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.71881,,10.0,128,27972,11988
rssm,prior,state,1,1,0.909,,10.0,640,27972,11988
rssm,imag1,state,1,1,0.97077,,10.0,640,27972,11988
rssm,enc,state,5,1,0.32783,,1.0,64,27860,11940
rssm,posterior,state,5,1,0.48833,,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.47943,,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.30742,,10.0,128,27860,11940
rssm,prior,state,5,1,0.482,,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.96073,,10.0,640,27860,11940
rssm,enc,state,20,1,0.20073,,10.0,64,27440,11760
rssm,posterior,state,20,1,0.24099,,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.23705,,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.11717,,1000.0,128,27440,11760
rssm,prior,state,20,1,0.23757,,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.94878,,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.07461,,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.03506,,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.03936,,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.02547,,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.03874,,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.94388,,10.0,64,28000,12000
rssm,posterior,regime,0,1,0.85121,,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.81469,,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.16553,,1000.0,128,28000,12000
rssm,prior,regime,0,1,0.82281,,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.00246,,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.03565,,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.03008,,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.00668,,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.03169,,1000.0,640,28000,12000
