model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98588,0.99699,10.0,64,28000,12000
rssm,posterior,state,0,1,0.99023,0.9877,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.97578,0.97137,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.58225,0.84784,0.001,128,28000,12000
rssm,prior,state,0,1,0.97636,0.97057,10.0,640,28000,12000
rssm,enc,state,1,1,0.49475,0.502,1.0,64,27972,11988
rssm,posterior,state,1,1,0.52078,0.35008,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.51236,0.34069,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.3744,0.42504,0.001,128,27972,11988
rssm,prior,state,1,1,0.51344,0.35696,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.97643,0.97084,10.0,640,27972,11988
rssm,enc,state,5,1,0.28673,0.31307,10.0,64,27860,11940
rssm,posterior,state,5,1,0.33785,0.11799,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.33651,0.11616,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.21966,0.23091,10.0,128,27860,11940
rssm,prior,state,5,1,0.33738,0.14402,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.9697,0.96383,10.0,640,27860,11940
rssm,enc,state,20,1,0.20033,0.1704,10.0,64,27440,11760
rssm,posterior,state,20,1,0.19873,-0.07661,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.19784,-0.08877,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.12797,0.08519,10.0,128,27440,11760
rssm,prior,state,20,1,0.19708,-0.05309,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.96152,0.9548,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.83244,0.89531,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.87739,0.87945,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.87172,0.85752,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.77637,0.87091,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.8714,0.8584,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.93365,0.9949,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.9828,0.98973,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.97416,0.97997,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.77606,0.93669,10.0,128,28000,12000
rssm,prior,regime,0,1,0.97377,0.98069,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.33737,0.83056,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,0.52076,0.92144,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.51927,0.91381,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.28245,0.58697,0.001,128,28000,12000
rssm,prior,in_regime,0,1,0.5217,0.90882,10.0,640,28000,12000
