model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.97483,0.98811,0.001,64,28000,12000
rssm,posterior,state,0,1,0.99754,0.99638,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.99646,0.99544,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.8498,0.96988,0.1,128,28000,12000
rssm,prior,state,0,1,0.99669,0.99508,10.0,640,28000,12000
rssm,enc,state,1,1,0.92355,0.93093,0.001,64,27972,11988
rssm,posterior,state,1,1,0.94599,0.93774,10.0,640,27972,11988
rssm,post_deter,state,1,1,0.94463,0.93407,10.0,512,27972,11988
rssm,post_stoch,state,1,1,0.8022,0.91729,1.0,128,27972,11988
rssm,prior,state,1,1,0.94507,0.93843,10.0,640,27972,11988
rssm,imag1,state,1,1,0.99686,0.99517,10.0,640,27972,11988
rssm,enc,state,5,1,0.6889,0.68041,10.0,64,27860,11940
rssm,posterior,state,5,1,0.75527,0.62301,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.75286,0.60595,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.59819,0.67199,10.0,128,27860,11940
rssm,prior,state,5,1,0.75295,0.62821,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.99651,0.99498,10.0,640,27860,11940
rssm,enc,state,20,1,0.42215,0.36989,0.001,64,27440,11760
rssm,posterior,state,20,1,0.47547,0.16249,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.47436,0.1409,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.33714,0.31153,10.0,128,27440,11760
rssm,prior,state,20,1,0.47459,0.14707,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99599,0.99425,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.01524,-0.17212,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.01612,-0.41733,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.00973,-0.37766,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.00601,-0.32611,1000.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.00807,-0.49247,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.73245,0.97268,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.85597,0.97689,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.84659,0.94802,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.28701,0.75989,1000.0,128,28000,12000
rssm,prior,regime,0,1,0.85793,0.95336,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.00498,0.24162,10.0,64,28000,12000
rssm,posterior,in_regime,0,1,-0.00217,0.0356,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.00099,0.02926,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.00238,-0.12559,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.0019,0.0314,1000.0,640,28000,12000
