model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.86023,0.92865,10.0,64,28000,12000
rssm,posterior,state,0,1,0.87057,0.88876,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.60759,0.6023,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.59832,0.66923,10.0,128,28000,12000
rssm,prior,state,0,1,0.69929,0.64471,1000.0,640,28000,12000
rssm,enc,state,1,1,0.38932,0.44584,10.0,64,27972,11988
rssm,posterior,state,1,1,0.464,0.39506,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.40591,0.34057,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.21625,0.22543,1000.0,128,27972,11988
rssm,prior,state,1,1,0.44898,0.36029,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.69938,0.6462,1000.0,640,27972,11988
rssm,enc,state,5,1,0.10979,0.08403,10.0,64,27860,11940
rssm,posterior,state,5,1,0.17128,-0.08731,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.16864,-0.07925,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.02497,-0.02006,1000.0,128,27860,11940
rssm,prior,state,5,1,0.17137,-0.07749,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.54678,0.4377,1000.0,640,27860,11940
rssm,enc,state,20,1,0.02755,-0.07716,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.02165,-0.37757,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.02411,-0.31634,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.00573,-0.07821,1000.0,128,27440,11760
rssm,prior,state,20,1,0.02279,-0.34898,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.39783,0.24903,1000.0,640,27440,11760
rssm,enc,gait_phase,0,1,0.51145,0.50617,1.0,64,28000,12000
rssm,posterior,gait_phase,0,1,0.64056,0.52453,1000.0,640,28000,12000
rssm,post_deter,gait_phase,0,1,0.63381,0.51424,1000.0,512,28000,12000
rssm,post_stoch,gait_phase,0,1,0.11032,0.16869,10.0,128,28000,12000
rssm,prior,gait_phase,0,1,0.63645,0.51361,1000.0,640,28000,12000
rssm,enc,return_to_go,0,1,0.31437,0.00951,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.25536,-0.03537,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.25091,-0.06213,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.11808,-0.03929,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.25149,-0.03717,1000.0,640,28000,12000
rssm,enc,time_to_fall,0,1,0.32542,0.21455,1000.0,64,27960,11962
rssm,posterior,time_to_fall,0,1,0.36836,0.37975,1000.0,640,27960,11962
rssm,post_deter,time_to_fall,0,1,0.3708,0.21881,1000.0,512,27960,11962
rssm,post_stoch,time_to_fall,0,1,0.05166,-0.41789,10.0,128,27960,11962
rssm,prior,time_to_fall,0,1,0.36956,0.34431,1000.0,640,27960,11962
rssm,enc,reward_stand,0,1,0.69786,0.88814,0.001,64,28000,12000
rssm,posterior,reward_stand,0,1,0.88125,0.93746,10.0,640,28000,12000
rssm,post_deter,reward_stand,0,1,0.88097,0.92955,10.0,512,28000,12000
rssm,post_stoch,reward_stand,0,1,0.17136,0.34696,0.001,128,28000,12000
rssm,prior,reward_stand,0,1,0.88089,0.93561,10.0,640,28000,12000
rssm,enc,reward_walk,0,1,0.56539,0.71936,10.0,64,28000,12000
rssm,posterior,reward_walk,0,1,0.60961,0.68797,1000.0,640,28000,12000
rssm,post_deter,reward_walk,0,1,0.60314,0.63386,1000.0,512,28000,12000
rssm,post_stoch,reward_walk,0,1,0.15365,0.15998,0.1,128,28000,12000
rssm,prior,reward_walk,0,1,0.6017,0.66077,1000.0,640,28000,12000
rssm,enc,reward_run,0,1,0.70591,0.8686,0.001,64,28000,12000
rssm,posterior,reward_run,0,1,0.83678,0.89811,10.0,640,28000,12000
rssm,post_deter,reward_run,0,1,0.83455,0.87653,10.0,512,28000,12000
rssm,post_stoch,reward_run,0,1,0.18295,0.33844,0.1,128,28000,12000
rssm,prior,reward_run,0,1,0.83378,0.88832,10.0,640,28000,12000
