model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.88108,0.8924,1000.0,64,28000,12000
rssm,posterior,state,0,1,0.90188,0.86539,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.88801,0.84864,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.53102,0.80266,0.001,128,28000,12000
rssm,prior,state,0,1,0.89244,0.84702,1000.0,640,28000,12000
rssm,enc,state,1,1,0.74283,0.77427,10.0,64,27972,11988
rssm,posterior,state,1,1,0.78714,0.75536,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.77938,0.74413,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.45469,0.69353,0.1,128,27972,11988
rssm,prior,state,1,1,0.7836,0.73729,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.89252,0.85364,1000.0,640,27972,11988
rssm,enc,state,5,1,0.36563,0.48138,10.0,64,27860,11940
rssm,posterior,state,5,1,0.49511,0.40541,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.49027,0.42327,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.27234,0.40959,10.0,128,27860,11940
rssm,prior,state,5,1,0.49554,0.40798,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.88388,0.84281,1000.0,640,27860,11940
rssm,enc,state,20,1,0.08552,0.07142,1000.0,64,27440,11760
rssm,posterior,state,20,1,0.11206,-0.21094,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.10983,-0.23178,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.05327,0.01595,10.0,128,27440,11760
rssm,prior,state,20,1,0.11256,-0.22626,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.86,0.81965,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,-2.12705,0.09392,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,-2.65288,-0.7483,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-2.67037,-1.48557,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-1.27337,-4.13633,0.001,128,28000,12000
rssm,prior,return_to_go,0,1,-2.62902,-1.16849,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.65185,0.9403,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.54364,0.81598,1.0,640,28000,12000
rssm,post_deter,regime,0,1,0.52755,0.76699,0.001,512,28000,12000
rssm,post_stoch,regime,0,1,0.11065,0.46816,0.1,128,28000,12000
rssm,prior,regime,0,1,0.52937,0.78561,1.0,640,28000,12000
rssm,enc,in_regime,0,1,-2.25429,0.41029,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,-2.86291,-0.43869,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-2.86933,-0.81831,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.99145,-4.97302,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-2.85336,-0.8059,1000.0,640,28000,12000
