model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.85911,0.87921,10.0,64,28000,12000
rssm,posterior,state,0,1,0.88807,0.86472,1000.0,640,28000,12000
rssm,post_deter,state,0,1,0.87496,0.85063,1000.0,512,28000,12000
rssm,post_stoch,state,0,1,0.60253,0.81503,10.0,128,28000,12000
rssm,prior,state,0,1,0.88117,0.85501,1000.0,640,28000,12000
rssm,enc,state,1,1,0.63419,0.70732,0.001,64,27972,11988
rssm,posterior,state,1,1,0.73738,0.73679,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.72906,0.71887,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.47764,0.67046,10.0,128,27972,11988
rssm,prior,state,1,1,0.73367,0.71318,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.88135,0.85305,1000.0,640,27972,11988
rssm,enc,state,5,1,0.32076,0.432,0.001,64,27860,11940
rssm,posterior,state,5,1,0.45996,0.38769,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.45826,0.39339,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.24367,0.38805,10.0,128,27860,11940
rssm,prior,state,5,1,0.46183,0.38316,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.87487,0.84455,1000.0,640,27860,11940
rssm,enc,state,20,1,0.08898,0.06945,10.0,64,27440,11760
rssm,posterior,state,20,1,0.11978,-0.21588,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.12052,-0.18017,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.06576,0.03145,1000.0,128,27440,11760
rssm,prior,state,20,1,0.12024,-0.19927,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.85413,0.82754,10.0,640,27440,11760
rssm,enc,return_to_go,0,1,-0.11659,-0.76736,0.001,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.51489,-1.39934,0.001,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.42715,-1.47568,0.001,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.05274,-0.97969,0.001,128,28000,12000
rssm,prior,return_to_go,0,1,-0.49966,-1.33847,0.001,640,28000,12000
rssm,enc,regime,0,1,0.44675,0.95616,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.24879,0.63063,1.0,640,28000,12000
rssm,post_deter,regime,0,1,0.18371,0.59243,0.001,512,28000,12000
rssm,post_stoch,regime,0,1,0.09288,0.2545,10.0,128,28000,12000
rssm,prior,regime,0,1,0.23556,0.5495,0.001,640,28000,12000
rssm,enc,in_regime,0,1,-0.00246,0.21678,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,-0.1667,-0.40597,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.14044,-0.44284,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,-0.02414,-0.47686,10.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.17891,-0.5267,10.0,640,28000,12000
