run_id,reason
adapt_ax1fs12q1s0_finger_seed8_ckpt500000,missing scores.jsonl
adapt_ax1fs12q1s1_finger_seed7_ckpt500000,missing scores.jsonl
adapt_ax1s12q1s1_finger_seed2_ckpt500000,missing scores.jsonl
adapt_ax1s12q1s1_finger_seed7_ckpt500000,missing scores.jsonl
