model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.96155,,0.001,64,28000,12000
rssm,posterior,state,0,1,0.99619,,0.001,640,28000,12000
rssm,post_deter,state,0,1,0.99591,,0.001,512,28000,12000
rssm,post_stoch,state,0,1,0.84444,,10.0,128,28000,12000
rssm,prior,state,0,1,0.99608,,0.001,640,28000,12000
rssm,enc,state,1,1,0.8713,,0.001,64,27972,11988
rssm,posterior,state,1,1,0.90577,,0.001,640,27972,11988
rssm,post_deter,state,1,1,0.90589,,0.001,512,27972,11988
rssm,post_stoch,state,1,1,0.7599,,1.0,128,27972,11988
rssm,prior,state,1,1,0.90614,,10.0,640,27972,11988
rssm,imag1,state,1,1,0.99622,,0.1,640,27972,11988
rssm,enc,state,5,1,0.66083,,0.001,64,27860,11940
rssm,posterior,state,5,1,0.69936,,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.70003,,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.56055,,1.0,128,27860,11940
rssm,prior,state,5,1,0.70012,,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.99651,,0.001,640,27860,11940
rssm,enc,state,20,1,0.49524,,0.001,64,27440,11760
rssm,posterior,state,20,1,0.526,,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.52693,,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.41426,,1.0,128,27440,11760
rssm,prior,state,20,1,0.52725,,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.99639,,0.001,640,27440,11760
rssm,enc,return_to_go,0,1,0.01645,,1000.0,64,28000,12000
rssm,posterior,return_to_go,0,1,-0.19229,,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,-0.18834,,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,-0.03409,,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,-0.19688,,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.77079,,0.001,64,28000,12000
rssm,posterior,regime,0,1,0.903,,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.89144,,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.48106,,10.0,128,28000,12000
rssm,prior,regime,0,1,0.89313,,0.001,640,28000,12000
rssm,enc,in_regime,0,1,0.00681,,1000.0,64,28000,12000
rssm,posterior,in_regime,0,1,0.00305,,1000.0,640,28000,12000
rssm,post_deter,in_regime,0,1,-0.01332,,1000.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.02221,,1000.0,128,28000,12000
rssm,prior,in_regime,0,1,-0.00953,,1000.0,640,28000,12000
