model,site,target,horizon,receptive_field,r2_ridge,r2_mlp,ridge_lambda,feat_dim,n_train,n_test
rssm,enc,state,0,1,0.98619,0.99739,1.0,64,28000,12000
rssm,posterior,state,0,1,0.99444,0.99394,10.0,640,28000,12000
rssm,post_deter,state,0,1,0.98701,0.98546,10.0,512,28000,12000
rssm,post_stoch,state,0,1,0.73552,0.91164,10.0,128,28000,12000
rssm,prior,state,0,1,0.98809,0.98551,10.0,640,28000,12000
rssm,enc,state,1,1,0.48587,0.48799,10.0,64,27972,11988
rssm,posterior,state,1,1,0.51778,0.39421,1000.0,640,27972,11988
rssm,post_deter,state,1,1,0.51357,0.39715,1000.0,512,27972,11988
rssm,post_stoch,state,1,1,0.42454,0.44883,10.0,128,27972,11988
rssm,prior,state,1,1,0.51413,0.40343,1000.0,640,27972,11988
rssm,imag1,state,1,1,0.9881,0.98543,10.0,640,27972,11988
rssm,enc,state,5,1,0.30473,0.31819,0.001,64,27860,11940
rssm,posterior,state,5,1,0.35001,0.1637,1000.0,640,27860,11940
rssm,post_deter,state,5,1,0.34845,0.18565,1000.0,512,27860,11940
rssm,post_stoch,state,5,1,0.26428,0.27068,10.0,128,27860,11940
rssm,prior,state,5,1,0.34905,0.18456,1000.0,640,27860,11940
rssm,imag5,state,5,1,0.98518,0.98176,10.0,640,27860,11940
rssm,enc,state,20,1,0.20191,0.17291,10.0,64,27440,11760
rssm,posterior,state,20,1,0.20576,-0.02261,1000.0,640,27440,11760
rssm,post_deter,state,20,1,0.20526,-0.03014,1000.0,512,27440,11760
rssm,post_stoch,state,20,1,0.1277,0.1092,10.0,128,27440,11760
rssm,prior,state,20,1,0.20565,-0.0116,1000.0,640,27440,11760
rssm,imag20,state,20,1,0.98261,0.97712,1000.0,640,27440,11760
rssm,enc,return_to_go,0,1,0.80794,0.92514,10.0,64,28000,12000
rssm,posterior,return_to_go,0,1,0.94422,0.93426,1000.0,640,28000,12000
rssm,post_deter,return_to_go,0,1,0.94309,0.92224,1000.0,512,28000,12000
rssm,post_stoch,return_to_go,0,1,0.77822,0.92651,10.0,128,28000,12000
rssm,prior,return_to_go,0,1,0.94459,0.92992,1000.0,640,28000,12000
rssm,enc,regime,0,1,0.87997,0.99187,1.0,64,28000,12000
rssm,posterior,regime,0,1,0.98066,0.99307,10.0,640,28000,12000
rssm,post_deter,regime,0,1,0.97809,0.98849,10.0,512,28000,12000
rssm,post_stoch,regime,0,1,0.79288,0.94347,10.0,128,28000,12000
rssm,prior,regime,0,1,0.97898,0.99031,10.0,640,28000,12000
rssm,enc,in_regime,0,1,0.26646,0.84451,0.001,64,28000,12000
rssm,posterior,in_regime,0,1,0.502,0.9126,10.0,640,28000,12000
rssm,post_deter,in_regime,0,1,0.49721,0.9028,10.0,512,28000,12000
rssm,post_stoch,in_regime,0,1,0.28108,0.57024,10.0,128,28000,12000
rssm,prior,in_regime,0,1,0.50405,0.90664,10.0,640,28000,12000
